Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
Brisbane,7.8,22,0,2,9.8,NW,17,SW,NW,7,7,70,46,1021.7,1017.2,1,1,13.1,21.9,No,No
Melbourne,7.5,18.9,2.4,2.2,8.5,SSE,33,N,S,15,22,64,50,1024.5,1021.4,6,7,12,16.8,Yes,No
Melbourne,15.3,25.6,0,4.6,10.1,SSE,37,SE,E,17,9,60,46,1015.8,1011.9,7,1,17,23.8,No,No
WaggaWagga,5.6,13.9,16.6,1.6,5.1,WSW,54,W,SW,17,37,96,58,1006.4,1008.5,8,2,7.7,13.5,Yes,No
Woomera,26.7,44.1,0,19.4,6.3,SW,74,E,WSW,17,24,15,3,1008.5,1004.9,5,7,32.9,41.7,No,No
Watsonia,6.4,18,3.2,2.4,11.3,SSW,30,ENE,SW,9,15,67,51,1027.1,1025.7,4,1,11.7,17.2,Yes,No
SydneyAirport,10.4,20.8,8.2,3.4,8.6,WNW,41,NNW,N,19,22,67,39,1019.9,1017.4,1,5,15,20.5,Yes,No
Sydney,9.7,19.1,0,3.2,9.5,W,41,W,S,24,15,59,50,1014.4,1011.6,2,4,11.8,16.6,No,No
MountGambier,5.5,15.9,0.2,1.2,3,N,35,NE,NNE,15,17,87,59,1023.4,1018.8,7,8,9.8,13.4,No,Yes
Mildura,12.4,24.6,0.4,2.4,8.7,WNW,28,NNW,W,7,11,84,46,1022.9,1020.6,4,1,17,24,No,No
Nuriootpa,10.4,18.6,0.2,3.5,10.1,SE,39,SE,SSE,24,24,67,39,1022.8,1021,1,1,14.6,18.2,No,No
SydneyAirport,13.8,21.6,0.6,0.2,3.4,NNW,30,WNW,SE,11,13,86,64,1024.6,1021.9,7,4,14.7,19.9,No,Yes
NorfolkIsland,16.8,23.2,0,7.4,13.1,S,30,S,SSE,15,19,48,45,1019.8,1018.4,2,1,21.3,22.6,No,No
AliceSprings,20.2,23.8,27.6,6,0,SSE,46,SE,SSE,15,20,98,96,1008.8,1005.1,8,8,20.4,23.3,Yes,Yes
Melbourne,6.3,16.9,0,2,4.2,SE,24,NNE,S,6,9,100,74,1021.6,1019,7,2,7.9,15.4,No,No
Perth,8.9,27.1,0,6.2,10.5,WSW,24,SSE,WSW,4,13,46,44,1021.2,1018.5,0,1,19.3,25.5,No,No
NorfolkIsland,17.5,22.4,0,2.8,8.4,E,26,SE,ESE,13,13,67,65,1017.4,1015,6,5,20.6,21.4,No,No
Sydney,19.1,26.8,0,8,8.4,NNE,44,ENE,NE,11,26,64,63,1014.2,1011.2,2,4,23.8,24.6,No,Yes
Darwin,27.3,32.7,0,4.4,3.5,NW,28,SW,NW,15,20,83,65,1012.8,1008.2,7,7,29.3,32,No,Yes
WaggaWagga,5.5,11.6,4.4,0.4,1.6,WSW,30,WSW,WSW,17,17,88,80,1028.1,1028.5,8,7,9,11,Yes,No
Sydney,22.4,28.1,0,8.8,10.8,ENE,33,NE,ENE,7,20,61,57,1023.4,1022.6,1,3,26.2,27,No,No
Melbourne,9.3,18.5,0.4,0.6,7.6,WSW,37,N,SW,17,11,81,61,1014.6,1013.3,2,7,11.1,16.7,No,No
Mildura,5.9,18.7,0.8,4.6,5.2,WSW,59,WNW,NW,19,19,68,53,1008.7,1003.6,7,7,13,15.8,No,Yes
Nuriootpa,7.5,17,0,1.6,6.6,WNW,72,NNW,WNW,15,41,73,56,1006.4,1002.2,4,6,12.4,14.3,No,Yes
Darwin,23.8,30.9,0,8.4,1.5,E,39,SE,S,17,19,55,47,1012.4,1009.4,7,7,24.3,29.5,No,No
MountGambier,9.1,19.7,0,1.4,8.9,NNW,31,N,N,20,20,76,50,1026.7,1024.1,5,5,13.3,19.2,No,No
Portland,9.6,12.7,0.2,1,0.2,N,19,NNW,NW,7,11,86,79,1033.4,1031.2,8,8,10,11.8,No,No
Watsonia,3.1,13.6,0,0.6,6.6,S,31,E,SW,7,15,99,77,1017.3,1017,7,5,4.9,10.6,No,No
Brisbane,19.9,30,0,7.8,11.5,ENE,28,ENE,ENE,4,13,56,47,1013.5,1010.3,4,1,26.9,28.8,No,No
SydneyAirport,15.7,24,0,3,8.5,ENE,44,NNE,NE,28,31,65,62,1020.1,1015.3,7,1,20.4,22.8,No,No
Darwin,18.4,30.7,0,5.8,10.7,N,35,ESE,N,15,20,51,42,1012.6,1008.8,1,3,21,29.7,No,No
MelbourneAirport,12,20.2,0.4,8.6,5.8,SW,46,W,W,26,31,51,40,1012.2,1010.1,3,7,15.6,18.3,No,No
Perth,15.7,27.2,0,5.6,10.9,E,44,E,WSW,11,11,64,54,1012.3,1008.6,1,1,21.2,25.8,No,Yes
Perth,14,15.7,14.8,0.6,0,SSW,48,NE,S,9,19,96,93,1011,1009.6,8,8,14.2,13.2,Yes,Yes
Townsville,14.8,28.5,0,9.2,10.9,NE,41,SE,NE,22,30,25,41,1020.3,1016.3,5,1,25.8,26.2,No,No
Canberra,5.1,23.3,0,3.6,10.3,NW,44,N,NW,9,28,54,30,1016.4,1011.7,1,1,16.4,22.4,No,No
NorfolkIsland,13.8,19.9,0,4.8,7.6,NNE,54,NNE,NNE,24,28,72,83,1015.2,1010.6,7,7,18.6,18.4,No,Yes
Melbourne,8.4,17.6,0,2.8,3.4,NNE,39,N,N,17,24,70,51,1019.9,1018.2,7,6,10.8,16.1,No,No
Moree,2.8,19,0,2,3.2,E,33,ESE,ENE,9,15,66,36,1029.7,1027.2,7,6,8.2,17.7,No,Yes
Watsonia,9.9,23,0,6.4,10.1,SW,35,ESE,SW,9,17,81,50,1024.3,1020,8,2,12.5,21.2,No,No
PerthAirport,8.7,24.7,0,2.6,9.6,NNW,41,NNE,NW,19,26,78,44,1022.6,1020,1,7,16.5,24.2,No,No
Moree,10.6,23.8,0,4,8.2,NE,39,E,E,17,15,62,32,1030.5,1026.5,5,1,16.2,23.4,No,No
Portland,9,14,5.2,5.4,8.9,WSW,94,WSW,WSW,50,37,66,66,1007.1,1013.4,8,8,11.5,11.8,Yes,No
Darwin,22.1,32.4,0,5,9.9,NNE,37,E,NE,15,22,67,43,1012.2,1008.6,0,4,26.4,32.2,No,No
MelbourneAirport,7.7,14.5,0,1.4,4.8,NNE,74,N,N,30,28,85,69,1022.1,1018.3,4,7,11.5,14.2,No,No
SydneyAirport,19.4,23.9,0.4,6.2,1.8,E,41,ESE,E,22,30,61,69,1023.9,1022.8,5,7,22.8,22.3,No,No
Sydney,20.4,28.1,6.8,7.8,4.6,ENE,31,WNW,ESE,7,19,94,61,1024.2,1023.3,7,5,22.1,25.1,Yes,Yes
Williamtown,19.3,25.4,0,8,3.9,S,41,SSW,S,22,31,69,63,1015.4,1015,5,3,22.6,24.7,No,No
Perth,9,24,0,6.6,9.3,SW,31,ENE,SSW,7,15,56,41,1019.1,1015.5,6,6,17.8,23.2,No,No
Perth,18.9,26.4,0,9.6,4.7,SSW,28,W,WSW,11,17,66,53,1013.1,1012.6,7,5,23,24.3,No,No
Mildura,7,15.5,0,2.6,6.5,SSW,30,SSW,SSW,11,11,87,40,1024.6,1023.3,7,2,10,14.4,No,No
MountGambier,5.9,21.8,0,5.8,11.9,SSW,54,SSW,SSW,11,28,50,32,1020.8,1019.6,6,6,16.7,20.8,No,No
Hobart,12.1,21.8,0,5.2,7.1,SE,28,ESE,SE,13,17,72,62,1015.9,1013.7,7,7,16.1,20.3,No,Yes
Watsonia,8.7,20.4,6.6,0.8,10.3,W,37,NW,NW,11,13,75,43,1015.8,1014.5,3,4,11.9,18.5,Yes,No
Brisbane,13.8,29.9,0.2,2.2,10.8,E,28,SW,ENE,4,15,59,55,1014.9,1010.9,1,1,24.7,25.4,No,No
Hobart,4.9,16.8,0,3.2,10,SE,30,NNW,E,13,17,56,44,1010.7,1007.3,7,6,11.7,14.8,No,No
SydneyAirport,8.5,17.1,0,2,9.6,WNW,44,W,W,19,17,54,28,1022,1021.2,1,1,12,16,No,No
Watsonia,9.1,22.2,0,5.6,12,SSW,30,NNW,SW,6,19,71,52,1014,1010.9,4,3,14.1,21.3,No,No
WaggaWagga,3.9,18.6,0,2,9.3,WSW,61,SE,NNW,2,24,70,38,1013.3,1008.1,1,6,10,18.3,No,Yes
Moree,13.2,34.7,0,10.2,11.2,SW,56,N,SW,17,20,28,10,1010.1,1006.2,0,6,23.3,34,No,No
WaggaWagga,4.4,11.6,12.8,2.8,4,SW,30,WNW,W,9,20,85,72,1019.7,1020.4,7,7,6.7,11,Yes,No
Cairns,23.3,28.1,4.4,5.8,3.9,SSE,41,SSE,S,17,17,98,79,1015.2,1012.2,8,6,23.7,27.4,Yes,Yes
SydneyAirport,15.1,20.9,3.4,4.4,2.5,SW,22,SW,S,11,13,79,65,1021.4,1019.1,5,6,18.9,20.5,Yes,Yes
AliceSprings,17.3,26,0,5.8,0.1,NNW,59,NNW,WNW,33,22,48,93,1011.6,1008.1,7,8,21.3,20.1,No,Yes
Sale,9.8,20.4,0,7.6,6.3,E,31,SW,ENE,19,13,56,43,1020,1019.1,8,3,15.4,19.9,No,No
Melbourne,12.3,31.7,1.6,3.6,7,N,59,N,NNW,41,33,38,14,1019.6,1017.3,7,5,20.1,30.3,Yes,No
MountGambier,1.3,12.6,0.2,0.6,9.1,N,33,NNE,N,13,15,93,58,1030.6,1028.8,0,5,4.6,11.7,No,No
Melbourne,16.9,25.5,0,6.4,10.1,SSE,35,SSE,SSE,13,19,71,57,1017.8,1014.5,7,1,18.1,23.1,No,No
Sale,11.9,23.2,4,3.6,12,W,57,W,SSW,37,28,59,41,1018.7,1019,1,3,16,22.7,Yes,No
Perth,20.8,37.1,0,14.4,10.2,ENE,31,E,SW,6,15,25,16,1009.9,1008.7,6,7,30,35.6,No,No
Brisbane,13.4,23.9,0,10.2,2.5,WNW,30,WSW,WNW,6,9,49,35,1018.5,1014.6,6,7,18.4,22.7,No,No
Brisbane,13,24.1,0,3.2,3.6,W,24,SW,WSW,4,9,53,27,1019.9,1015.9,7,8,17.3,22.1,No,No
Watsonia,4.7,15.2,0,1.4,4.8,NNW,39,ENE,NNE,13,9,100,68,1022.6,1018.4,4,7,6.7,14.1,No,No
Townsville,11.8,24.9,0,6.8,10.4,ENE,35,SSE,ENE,20,24,59,49,1020.5,1016.3,2,1,20.5,23.3,No,No
MelbourneAirport,9.5,16.9,0,2.8,6.5,SSE,39,SSW,S,15,22,81,51,1024.7,1023,7,3,11.3,14.2,No,No
Darwin,25.6,33.6,0,7.4,10.5,N,39,N,N,13,30,67,51,1013.2,1008.4,3,2,29.3,32.7,No,No
Perth,12.8,23.8,0,10,12.7,WSW,41,SSE,SSW,13,22,55,44,1015.4,1014.1,1,0,19.2,21.8,No,No
Sydney,11.7,15.7,1.2,5.6,1.1,W,57,NW,W,13,35,81,46,996.5,994.8,7,7,12.7,14.8,Yes,Yes
Townsville,15.9,25.2,0,7.2,9.9,E,46,SSE,E,17,28,54,41,1021.8,1018.8,1,2,21.2,23.8,No,No
Sydney,9.4,18.5,0,5,8.2,NNW,35,NNW,NNW,7,24,58,43,1012.6,1007.4,7,4,12.8,17.4,No,No
NorfolkIsland,12.8,18.4,0.4,4.4,10,SW,50,WSW,WSW,19,24,61,50,1018.7,1016.2,6,2,16.2,17.3,No,No
Mildura,4.7,16.7,0,3.2,10.5,SSW,46,SSW,SSW,19,26,62,35,1021.5,1019,1,1,9.1,15.8,No,No
CoffsHarbour,5.3,18,0,2.2,9.1,WSW,24,W,SSE,9,11,74,52,1019.4,1018.8,1,1,14.8,17.3,No,No
MelbourneAirport,3.1,15.3,0.2,1.6,7.4,N,59,N,N,17,26,86,53,1017,1013.4,2,7,8,13.7,No,No
Brisbane,16.3,27,0,7,9.3,ENE,30,NE,ENE,6,13,54,50,1021.4,1016.8,6,2,23.5,24.8,No,No
Brisbane,16.1,25,0,4.6,7.7,NNE,37,NNE,NE,2,15,66,60,1019.1,1015.5,7,2,19.6,22.6,No,No
Canberra,17.9,27.8,0.2,3,2.4,NNW,65,N,NW,9,26,80,81,1008.5,1006.8,7,8,22,23,No,Yes
Mildura,13.7,27.8,0,8,7.7,SSE,39,SE,SSE,17,17,55,35,1021.1,1017.9,6,7,18.2,23.5,No,No
Townsville,26.6,32,0,8,5,SW,39,N,E,15,13,70,74,1006.1,1003,5,8,29.6,28.7,No,Yes
Mildura,1.3,16.6,0,3.6,9,W,28,SSW,W,7,13,68,36,1029.1,1026.6,7,0,9,16.2,No,No
Watsonia,14.1,19.9,4.4,10.4,8.8,SSW,35,S,S,17,15,69,51,1020.4,1019.5,7,7,14.9,18.8,Yes,No
MountGambier,11.7,30.2,0,4,10.5,S,33,E,S,15,20,70,35,1017.8,1014.2,4,7,19,29.3,No,No
MountGambier,5.7,22.8,0,2,9.6,N,33,NE,N,19,19,71,35,1020.7,1016.4,6,8,12.5,22,No,No
Mildura,15.7,32.3,0,8,11.3,W,37,NE,NNW,9,13,55,23,1023.1,1020.3,1,2,21,31,No,No
Brisbane,17.3,26.3,0,6.6,9.2,N,15,WSW,NE,4,6,66,58,1017.4,1013.4,7,5,22.8,25.9,No,No
MelbourneAirport,8.1,14.8,0.2,2.4,0,SW,31,SW,SSE,19,13,85,76,1028.2,1026.7,7,7,11.3,13.5,No,No
WaggaWagga,14,24.8,34.2,1.2,10.1,WNW,57,NE,NW,11,39,77,39,1007.3,1004.3,6,6,19.9,24.2,Yes,No
Portland,7.6,21.3,1.2,3,7.7,N,61,N,N,20,20,83,55,1012.2,1004.5,7,8,12.1,20.5,Yes,Yes
NorfolkIsland,16.6,21.9,0,4,8.6,SSE,20,SSE,SE,6,13,76,60,1020.4,1017.7,4,1,18.9,21.4,No,No
WaggaWagga,13.3,27.2,0,10.4,5,NE,43,ESE,E,17,20,36,28,1016.6,1013.6,5,7,19.9,26.4,No,No
Mildura,16.8,28.6,3.4,8.4,8,S,41,SW,SSW,19,13,76,48,1009,1008.5,8,1,18.4,25.3,Yes,No
Portland,11.5,16.2,1.2,6.8,6.2,SE,44,SE,SE,15,28,86,64,1021.3,1022,8,8,11.8,14.7,Yes,Yes
Mildura,16.1,29.1,0,6,9.6,NNE,39,NNE,NNW,20,19,60,30,1020.6,1017,1,1,18.6,28.1,No,No
Watsonia,13.5,27.4,0,8.6,9.1,SW,35,E,WSW,6,19,72,53,1013.2,1013.2,8,1,17.4,26.4,No,No
Watsonia,5.3,28.2,0,4.4,11.9,S,24,E,SE,6,7,86,24,1025.2,1019.8,0,1,11.3,26.8,No,No
Sydney,7.9,18.7,0,3.8,9.7,W,33,W,E,20,6,66,51,1016.6,1012.2,1,1,9,16.2,No,No
Darwin,24.7,32.3,24,6.6,9.4,NW,50,NW,NNW,30,31,79,67,1002.4,1000.8,5,5,29.3,31.2,Yes,Yes
CoffsHarbour,18.1,26.7,18,4.2,9.1,NNE,98,WSW,SE,15,19,71,78,1014.3,1012.8,4,5,24.3,25.4,Yes,Yes
Cairns,22.7,29.3,0,5.6,4.8,SE,39,SSE,SE,24,26,73,64,1018.6,1016.2,7,6,25.6,27.3,No,No
Williamtown,13,24.2,0.2,5.2,9.4,SSE,39,WNW,SSE,11,22,87,50,1020.4,1018.5,2,3,17.9,23.2,No,Yes
Perth,16.2,37.6,0,12,13.3,WNW,35,NE,W,20,13,16,25,1010.6,1009.8,0,1,32.4,29.3,No,No
MountGambier,11.6,15.8,0.6,1,3.1,NW,69,NW,NW,31,39,88,69,1011.5,1008.6,7,7,13.6,15.2,No,Yes
AliceSprings,11.5,32,0,11.2,11.8,ESE,50,ENE,E,26,30,8,5,1023.2,1018.2,0,1,27,31.1,No,No
Cairns,24.7,31.7,0,10.8,11.2,SE,56,SE,SE,33,39,57,49,1012.7,1010.8,3,2,29.3,30.6,No,Yes
WaggaWagga,21,37.5,2.2,8.8,7.5,NW,61,E,W,19,22,64,19,1008.1,1002.7,5,6,25.2,37.5,Yes,Yes
Brisbane,19.5,29.9,0,11.4,12.5,E,28,NW,NNE,6,9,50,39,1016.1,1013.2,2,1,27.4,28.8,No,No
Watsonia,14.5,25.7,0,2,9,S,33,SSE,SSW,7,11,90,53,1019.9,1018,7,7,17.2,24.7,No,No
MountGambier,3.4,20.6,0,4.6,10.8,SW,31,NNE,WSW,13,9,72,36,1030.4,1026.4,0,1,13.9,20.3,No,No
MelbourneAirport,9.7,16.7,0,1.6,3.2,NNW,37,NNW,WNW,15,17,56,47,1024.3,1022.4,3,7,13.8,16.3,No,No
PerthAirport,4.2,18.9,0,1.6,8.7,S,30,NNE,SSW,7,15,81,51,1029.3,1026.9,3,3,8.7,18.2,No,No
SydneyAirport,13.3,20,0,5.4,7.7,SSW,46,W,SSW,17,24,49,68,1023,1022.2,2,5,17,19.1,No,No
MountGambier,11.2,34.3,0,8,10.4,W,37,ENE,WNW,17,13,62,27,1012.6,1009,7,6,18.1,34,No,No
Hobart,9.5,13.5,15.8,5.6,0.8,SSE,43,S,S,20,26,82,69,1016.6,1016.5,8,8,10.6,12.5,Yes,Yes
WaggaWagga,2.2,19.5,0,2.2,10.1,WNW,24,E,SW,9,13,77,38,1025.7,1022.7,0,1,10.6,18.9,No,No
WaggaWagga,1.1,6.3,0.2,0.4,0.4,E,17,ESE,SE,6,4,98,97,1027,1025.8,8,8,2.1,6,No,No
Cairns,24.6,31.4,0.8,8.8,8.5,ESE,48,SSE,SE,17,28,78,59,1011.9,1009.4,7,7,27.5,30.8,No,Yes
Perth,18.1,35.3,0,11,13,SSW,39,NNE,WSW,13,17,28,30,1013.1,1009.1,0,1,28,30.8,No,No
