Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
SydneyAirport,19.9,23.8,2.2,2.6,2,S,50,SSW,S,26,31,81,74,1016.1,1015.7,7,7,21.1,22.2,Yes,No
Perth,12.8,27.5,0,6,11.4,SE,39,SE,SE,15,13,60,37,1018.1,1014.9,2,1,18.4,27.1,No,No
Mildura,7.2,20.9,0,4,3.5,NNE,54,NNE,N,24,31,62,33,1020,1014.8,5,7,11.3,20.3,No,Yes
MelbourneAirport,14.9,18.8,0,7.4,0.3,N,61,N,N,31,30,58,58,1025.2,1022.5,8,7,15.9,18.3,No,No
Cairns,19.8,28.8,0,4.4,7.4,SE,41,S,SE,17,31,65,61,1017.2,1015.4,2,5,24.4,25.6,No,No
MountGambier,8.1,15.9,0.8,1.2,3.1,SW,35,WNW,SSW,9,22,92,88,1033.3,1031.7,3,7,12.5,14.7,No,Yes
SydneyAirport,13.8,24.2,0,8.6,10.6,WSW,50,W,SE,26,19,37,30,1014.9,1011.9,1,2,17.1,21.8,No,No
MountGambier,8.3,18.7,12,6,11.7,W,54,WNW,W,24,33,66,46,1015,1017.9,6,4,15.4,18.1,Yes,No
Watsonia,9.1,13.3,0,0.6,0.8,SSW,24,S,SSW,13,13,66,68,1032.6,1030.6,7,7,10.8,12.2,No,No
Woomera,9,17.1,1.6,6.6,5.7,WSW,57,W,SSW,41,37,79,47,1016,1018.7,7,5,10.2,16.2,Yes,No
MelbourneAirport,11.1,20.4,0,2.6,5.7,SW,24,SSW,WSW,13,7,75,60,1021,1018.7,8,1,13.2,18.2,No,No
Hobart,11.4,17.4,0,5,10.7,NNW,59,E,NNW,15,24,49,46,1016.7,1017.4,1,4,15.8,17,No,No
SydneyAirport,18.3,23.9,0,7.2,7.5,SE,30,SSE,ESE,15,22,55,50,1019.7,1018.5,2,5,21.3,23.2,No,No
MountGambier,8.4,14.8,0.2,1.4,5,SW,24,SW,S,9,17,83,87,1034.9,1034.1,7,7,11.2,13.3,No,No
AliceSprings,16.4,30.7,1.4,5.4,11.8,S,31,W,SSW,11,15,65,23,1008.6,1006.1,0,1,22.9,29.9,Yes,No
Sale,6.5,14.7,9.8,2.2,3.5,W,44,W,SW,19,26,88,66,1010.1,1012.8,8,8,10.1,13,Yes,No
Sale,13.8,15.3,18.8,3.2,0.7,SSW,26,S,S,17,13,87,92,1012.7,1013,8,8,13.9,13.3,Yes,No
AliceSprings,10.1,20.3,0,8,7.9,ESE,39,ESE,ESE,24,19,29,20,1024.3,1020.4,4,5,13.6,20.1,No,No
Woomera,15.4,31.9,0,13.4,12.9,SSE,44,SE,SSW,19,19,59,16,1020,1017.9,0,0,19.2,30.1,No,No
Townsville,25.4,31.2,0,4.6,10.6,ENE,35,ESE,NE,13,22,74,71,1010.3,1006.4,7,6,28.4,29.8,No,No
Mildura,11.9,32.8,0,9,13.1,ESE,33,E,ENE,13,13,39,10,1019.8,1015.9,0,1,19.9,31.5,No,No
Townsville,23.2,28.7,9.2,6.2,3.6,NE,33,ESE,ENE,9,20,73,70,1008.7,1005.6,7,7,26.5,28.2,Yes,Yes
Sale,4.2,21.5,0,2.8,9.4,NNW,48,NE,NNW,11,24,54,29,1016.7,1012,1,0,13.3,20.3,No,No
Woomera,21.5,29.3,0,15.6,6.3,SW,48,S,SW,22,26,52,41,1009.9,1009.2,3,2,24.2,28.4,No,No
SydneyAirport,17.3,23.6,4.8,4.2,6.2,ENE,39,E,E,26,30,73,55,1030.6,1029.9,7,7,20.2,22.8,Yes,No
Watsonia,13.9,32.6,0,7.6,12,SSW,33,ENE,ESE,6,9,73,28,1021.1,1017.5,1,1,19.7,31.5,No,No
Mildura,19.1,30.7,0,2.8,8.7,SE,20,ESE,S,9,11,100,58,1012.8,1011.9,8,5,20.4,28.6,No,No
AliceSprings,12.6,20.3,0,7.6,1.1,SSW,41,SW,SSW,4,13,42,61,1022.3,1020.3,7,7,15.8,17.7,No,No
SydneyAirport,21.1,29.1,0,8.2,12.9,ENE,35,WSW,ENE,7,26,62,56,1008.7,1005.5,3,2,25.2,27.9,No,No
Cobar,20.3,36,18,8.2,10.5,WSW,94,NNE,NW,13,7,89,50,1008.6,1006.7,7,4,24.7,33.4,Yes,Yes
MelbourneAirport,12.3,17.3,1.4,8.8,0.9,N,72,N,NNW,31,9,79,70,1015.7,1014.5,7,7,12.8,17,Yes,Yes
Sydney,6.1,18.4,0,3.2,8.8,W,35,W,SSW,22,11,64,56,1023.2,1020.7,1,6,8.8,15.6,No,No
WaggaWagga,19.8,35.7,0,11,12.7,NE,43,ENE,WNW,22,20,53,22,1015.9,1011.7,1,3,24.2,34.2,No,No
MelbourneAirport,4.7,16.5,0,3,7.7,S,31,N,S,13,17,83,56,1020.4,1018.8,7,6,10.2,15.3,No,No
Townsville,10.1,22,0,7.4,11,E,35,SSE,NE,7,22,44,42,1021.7,1018.3,2,1,17.8,20.7,No,No
Sydney,15.3,23.7,0,2.8,10.7,NE,35,WNW,NE,15,19,78,54,1028.1,1023.7,1,2,17.8,23,No,No
Cairns,19,27.3,6.4,6,8.1,SE,70,SE,SE,43,37,55,43,1021.1,1019.1,2,3,24.3,26,Yes,Yes
Woomera,26.5,40,0.6,14.2,8.5,NNE,52,N,ENE,19,20,31,27,1011,1008.1,2,2,32.7,37.4,No,No
Canberra,8.4,16.1,0,3,4.9,SE,35,SE,ESE,13,22,69,51,1029.5,1027.4,6,7,13.6,15.2,No,No
MountGambier,9,14.7,1,0.6,1.7,NNW,37,NNW,NNW,19,20,92,96,1025,1024.5,3,7,13.1,13.3,No,Yes
CoffsHarbour,6.6,19.3,0,2.8,10.5,WSW,26,SW,E,17,15,68,52,1027.8,1023.9,1,1,16.8,19.1,No,No
Cairns,17.9,26.5,0.6,7.6,5.7,SE,41,SSE,ESE,17,22,83,57,1020,1017.2,6,7,20.6,24.1,No,No
Hobart,2.3,15.8,0.2,3.6,9.5,NW,61,NNW,NNW,22,33,49,40,1016.9,1014.1,5,4,10.4,15.2,No,No
Hobart,8.6,18.7,2.6,8.2,10.8,NW,59,NW,NW,30,30,57,33,998,998.4,3,7,12.8,18.3,Yes,No
Nuriootpa,11.4,19.2,0,4,2,SE,39,ESE,SE,9,20,70,44,1021.8,1020.3,7,6,12,17.7,No,No
CoffsHarbour,17.1,24.2,0.4,2.4,8.2,SSW,76,SSW,S,26,28,73,69,1014.1,1012.7,3,7,21.5,20.8,No,No
Watsonia,11.8,16.3,8,7.4,3.7,WNW,50,SSW,SSW,19,20,99,62,1017.8,1019.8,8,7,11.8,14.9,Yes,Yes
Nuriootpa,4.7,11.7,0.8,1.5,6.6,S,31,SW,S,6,15,75,62,1027.3,1026.5,3,7,7.4,10.7,No,No
MountGambier,16.1,39.6,0,8.4,13.2,WSW,56,N,NW,24,33,23,10,1013.4,1012.1,1,1,27.8,39.2,No,No
MountGambier,11.7,23.9,0,6.4,12.7,SE,56,SE,SE,37,33,47,29,1023.7,1022,1,1,17.3,22.5,No,No
Townsville,22.3,31,0,9.4,11.6,ENE,39,ESE,ENE,11,28,67,58,1011.9,1009.5,1,2,28,30.1,No,No
Cairns,22.8,31.6,5.8,3,8.9,SE,37,S,SE,15,26,69,52,1011.6,1008.2,7,3,27.1,30.6,Yes,Yes
MountGambier,7.1,13.4,0.2,2.4,5.7,SSW,48,SSE,S,13,30,69,64,1031.1,1030.1,8,7,10.1,12.1,No,No
Darwin,27.1,31,0,4.6,1.2,WNW,54,W,S,35,30,73,88,1005,1003.3,7,7,29.7,25.8,No,Yes
NorfolkIsland,16,20,1.6,5,8,SSW,54,SSW,WSW,26,9,51,82,1019.2,1019.5,3,5,18.2,16.1,Yes,No
PerthAirport,21.4,31.6,0,9.8,6.7,E,35,ENE,W,20,15,53,48,1015.2,1012.5,7,7,25.4,28.2,No,No
Perth,19.5,23.8,4.6,5,5.6,SW,44,NNW,SW,7,20,93,51,1007.2,1009.5,7,5,21.1,22.6,Yes,No
Brisbane,7.8,22,0,2,9.8,NW,17,SW,NW,7,7,70,46,1021.7,1017.2,1,1,13.1,21.9,No,No
Sydney,10.2,19.8,0.6,4.8,10.4,SSW,59,W,S,22,28,53,42,1018.3,1017.7,7,2,13.1,17.5,No,No
WaggaWagga,5.6,13.9,16.6,1.6,5.1,WSW,54,W,SW,17,37,96,58,1006.4,1008.5,8,2,7.7,13.5,Yes,No
CoffsHarbour,21.8,29.1,0.6,5.6,11.6,NNE,63,N,NNE,28,44,65,70,1015.8,1012.5,3,1,25.8,26,No,No
Brisbane,8.8,25.4,0,11.8,12.1,NNE,24,SW,NNE,6,7,37,26,1022.3,1017.6,0,1,19.8,23.5,No,No
Watsonia,6.4,18,3.2,2.4,11.3,SSW,30,ENE,SW,9,15,67,51,1027.1,1025.7,4,1,11.7,17.2,Yes,No
SydneyAirport,10.4,20.8,8.2,3.4,8.6,WNW,41,NNW,N,19,22,67,39,1019.9,1017.4,1,5,15,20.5,Yes,No
Sydney,9.7,19.1,0,3.2,9.5,W,41,W,S,24,15,59,50,1014.4,1011.6,2,4,11.8,16.6,No,No
MountGambier,5.5,15.9,0.2,1.2,3,N,35,NE,NNE,15,17,87,59,1023.4,1018.8,7,8,9.8,13.4,No,Yes
Mildura,2.8,18.3,0,0.4,7.7,W,17,WNW,NNW,2,11,99,58,1031,1028.4,0,3,7.7,17.6,No,No
Nuriootpa,10.4,18.6,0.2,3.5,10.1,SE,39,SE,SSE,24,24,67,39,1022.8,1021,1,1,14.6,18.2,No,No
MelbourneAirport,7.2,21.3,0,7.2,12.1,SSE,41,SSW,SSE,19,22,52,42,1020,1018.6,7,2,14.9,19.6,No,No
SydneyAirport,17,25.6,0,5,12.1,NE,44,NE,ENE,13,30,41,39,1022.5,1019.4,4,5,22,25,No,No
Perth,8.9,27.1,0,6.2,10.5,WSW,24,SSE,WSW,4,13,46,44,1021.2,1018.5,0,1,19.3,25.5,No,No
MelbourneAirport,17.1,37.7,0,7.2,11.1,S,56,ENE,WNW,15,19,75,19,1014.2,1010.8,1,4,20.8,36.1,No,No
WaggaWagga,5.5,11.6,4.4,0.4,1.6,WSW,30,WSW,WSW,17,17,88,80,1028.1,1028.5,8,7,9,11,Yes,No
Canberra,19.9,22,11,4.4,5.9,NNW,76,N,WNW,41,30,92,62,996.5,996.8,8,3,20.6,19.6,Yes,Yes
Melbourne,9.3,18.5,0.4,0.6,7.6,WSW,37,N,SW,17,11,81,61,1014.6,1013.3,2,7,11.1,16.7,No,No
Nuriootpa,7.5,17,0,1.6,6.6,WNW,72,NNW,WNW,15,41,73,56,1006.4,1002.2,4,6,12.4,14.3,No,Yes
Darwin,19,31.7,0,7.8,10.9,ESE,37,SE,WNW,20,19,21,24,1015.9,1012.1,4,5,22.8,30.1,No,No
AliceSprings,17.7,36.9,0,14.4,12.1,E,46,NNE,E,26,24,14,7,1017.9,1014.4,0,1,31.8,35.8,No,No
WaggaWagga,0.4,14.6,0,1.2,9,ENE,24,ENE,ENE,9,13,79,49,1028.3,1026.5,1,1,6.5,14.3,No,No
Portland,9.6,12.7,0.2,1,0.2,N,19,NNW,NW,7,11,86,79,1033.4,1031.2,8,8,10,11.8,No,No
Watsonia,3.1,13.6,0,0.6,6.6,S,31,E,SW,7,15,99,77,1017.3,1017,7,5,4.9,10.6,No,No
SydneyAirport,15.7,24,0,3,8.5,ENE,44,NNE,NE,28,31,65,62,1020.1,1015.3,7,1,20.4,22.8,No,No
Watsonia,3.6,13.2,0.2,1,4.1,SW,41,ENE,SW,6,20,100,63,1010.9,1012.2,7,4,5.5,12.9,No,No
WaggaWagga,12.3,24.1,0,6.4,6.5,WSW,37,W,SW,9,22,57,33,1017,1014.5,5,7,15.6,22.6,No,No
MelbourneAirport,12,20.2,0.4,8.6,5.8,SW,46,W,W,26,31,51,40,1012.2,1010.1,3,7,15.6,18.3,No,No
Perth,14,15.7,14.8,0.6,0,SSW,48,NE,S,9,19,96,93,1011,1009.6,8,8,14.2,13.2,Yes,Yes
SydneyAirport,7.2,18.2,0,5.4,8.3,SW,39,NW,S,17,13,57,49,1036.1,1035,4,1,10.1,16.1,No,No
Canberra,5.1,23.3,0,3.6,10.3,NW,44,N,NW,9,28,54,30,1016.4,1011.7,1,1,16.4,22.4,No,No
SydneyAirport,7.4,18.7,0.2,0.4,8.3,SW,41,NW,W,17,20,64,32,1020.1,1018.7,2,5,11.9,18.6,No,No
NorfolkIsland,13.8,19.9,0,4.8,7.6,NNE,54,NNE,NNE,24,28,72,83,1015.2,1010.6,7,7,18.6,18.4,No,Yes
Mildura,15.8,34.6,0,12,13.5,SE,39,ESE,SE,15,20,34,10,1016.4,1013.8,1,1,21.8,33.7,No,No
Darwin,25.1,32.1,0.2,5.6,7.9,NW,33,NW,NW,17,24,73,66,1006.8,1004,7,2,30.2,31.9,No,Yes
Moree,2.8,19,0,2,3.2,E,33,ESE,ENE,9,15,66,36,1029.7,1027.2,7,6,8.2,17.7,No,Yes
MelbourneAirport,4.2,13.5,8,0.2,2.7,W,54,WNW,WSW,26,33,69,72,1006.1,1008.5,7,7,10.5,13.1,Yes,No
Hobart,2.6,14.1,0,1,8.5,NW,50,N,N,28,19,72,49,1027.1,1024.2,1,7,6.7,13.7,No,No
PerthAirport,8.7,24.7,0,2.6,9.6,NNW,41,NNE,NW,19,26,78,44,1022.6,1020,1,7,16.5,24.2,No,No
Portland,9,14,5.2,5.4,8.9,WSW,94,WSW,WSW,50,37,66,66,1007.1,1013.4,8,8,11.5,11.8,Yes,No
Darwin,22.1,32.4,0,5,9.9,NNE,37,E,NE,15,22,67,43,1012.2,1008.6,0,4,26.4,32.2,No,No
Darwin,16.4,28.7,0,6,10.8,ESE,48,SE,ESE,24,24,35,17,1016.5,1013.8,2,2,20.4,28,No,No
Perth,9,24,0,6.6,9.3,SW,31,ENE,SSW,7,15,56,41,1019.1,1015.5,6,6,17.8,23.2,No,No
Hobart,16,26.1,0,8,11.3,SE,33,NNW,SE,13,26,72,48,1008.3,1001.6,2,3,18.8,24.9,No,No
Mildura,7,15.5,0,2.6,6.5,SSW,30,SSW,SSW,11,11,87,40,1024.6,1023.3,7,2,10,14.4,No,No
Cairns,15.8,26.9,0,4.8,8.9,SE,37,S,SE,15,26,65,56,1020.5,1018.1,6,6,22.3,25,No,No
Townsville,23.5,31.5,40.6,4.6,9.5,NNW,28,W,NNW,4,13,77,66,1004.8,1001.9,6,4,27.4,31.2,Yes,No
Hobart,12.1,21.8,0,5.2,7.1,SE,28,ESE,SE,13,17,72,62,1015.9,1013.7,7,7,16.1,20.3,No,Yes
Watsonia,8.7,20.4,6.6,0.8,10.3,W,37,NW,NW,11,13,75,43,1015.8,1014.5,3,4,11.9,18.5,Yes,No
Hobart,4.9,16.8,0,3.2,10,SE,30,NNW,E,13,17,56,44,1010.7,1007.3,7,6,11.7,14.8,No,No
Townsville,22.5,29.7,0.2,5.4,5.1,E,56,S,SSE,19,13,63,79,1011.1,1009.4,2,7,27.2,26.7,No,Yes
MountGambier,4.8,14.6,0,1.8,5.2,S,48,WNW,S,9,31,93,77,1023.6,1023.1,7,5,10,13,No,No
Perth,16.2,23.7,12.2,3.2,2.5,NNW,65,N,W,17,22,90,86,999.3,998.9,6,8,19.6,15.1,Yes,Yes
Watsonia,11.7,30.6,0,9,5.9,N,44,ENE,NNW,9,11,57,26,1008.9,1005.5,5,7,21.8,29.3,No,Yes
MelbourneAirport,9.4,14.8,0,2.6,9.2,WSW,87,WNW,WSW,30,48,58,39,1000.5,1004.9,4,3,13.7,12.7,No,No
Portland,6.9,16.6,3.2,3.4,5.7,S,35,SSW,SSW,15,15,81,70,1020.6,1020.4,6,8,13.7,15.4,Yes,No
Melbourne,15.3,23.1,0,7,10.2,S,43,NNE,S,11,31,64,51,1012.9,1013,7,6,18.3,21.3,No,Yes
MountGambier,8.6,22.9,0,2.8,7.6,N,65,NNE,NNW,35,33,43,30,1007.9,1003.3,7,7,14.8,21.4,No,No
Moree,13.2,34.7,0,10.2,11.2,SW,56,N,SW,17,20,28,10,1010.1,1006.2,0,6,23.3,34,No,No
SydneyAirport,14.3,19.2,3.2,4,5,S,39,WSW,S,7,24,93,88,1011.4,1009.4,8,7,16.7,17.6,Yes,No
WaggaWagga,4.4,11.6,12.8,2.8,4,SW,30,WNW,W,9,20,85,72,1019.7,1020.4,7,7,6.7,11,Yes,No
Moree,22.6,31.3,19,8.2,6.6,N,57,NNE,N,26,9,66,82,1013.9,1011.2,7,7,26.7,25.7,Yes,Yes
SydneyAirport,15.1,20.9,3.4,4.4,2.5,SW,22,SW,S,11,13,79,65,1021.4,1019.1,5,6,18.9,20.5,Yes,Yes
Nuriootpa,11.9,18.4,6.9,6.9,3.7,SW,35,SW,SW,7,20,94,45,1019.9,1021.3,8,6,12.3,17.9,Yes,No
Darwin,24,33.4,9,7,10.5,SW,41,NW,NW,11,15,69,73,1009.5,1008.1,2,6,30.6,29.8,Yes,No
AliceSprings,17.3,26,0,5.8,0.1,NNW,59,NNW,WNW,33,22,48,93,1011.6,1008.1,7,8,21.3,20.1,No,Yes
Perth,8.7,27.6,0,5,10,WSW,22,ENE,WSW,6,13,46,28,1024.1,1020.7,0,0,18.1,26,No,No
Sale,9.8,20.4,0,7.6,6.3,E,31,SW,ENE,19,13,56,43,1020,1019.1,8,3,15.4,19.9,No,No
Melbourne,12.3,31.7,1.6,3.6,7,N,59,N,NNW,41,33,38,14,1019.6,1017.3,7,5,20.1,30.3,Yes,No
MountGambier,1.3,12.6,0.2,0.6,9.1,N,33,NNE,N,13,15,93,58,1030.6,1028.8,0,5,4.6,11.7,No,No
Townsville,18.8,27.7,1.4,4,4,SE,48,S,ESE,15,24,66,57,1019.2,1016.4,7,7,21.9,25.4,Yes,No
Melbourne,16.9,25.5,0,6.4,10.1,SSE,35,SSE,SSE,13,19,71,57,1017.8,1014.5,7,1,18.1,23.1,No,No
Sale,11.9,23.2,4,3.6,12,W,57,W,SSW,37,28,59,41,1018.7,1019,1,3,16,22.7,Yes,No
Perth,20.8,37.1,0,14.4,10.2,ENE,31,E,SW,6,15,25,16,1009.9,1008.7,6,7,30,35.6,No,No
Watsonia,4.7,15.2,0,1.4,4.8,NNW,39,ENE,NNE,13,9,100,68,1022.6,1018.4,4,7,6.7,14.1,No,No
Townsville,11.8,24.9,0,6.8,10.4,ENE,35,SSE,ENE,20,24,59,49,1020.5,1016.3,2,1,20.5,23.3,No,No
Mildura,10,28.6,0,7.6,12,WSW,39,ESE,WSW,13,17,45,21,1018.5,1014.8,0,2,17.8,25.8,No,No
WaggaWagga,6.7,10.7,3.6,4,6.4,W,56,W,WSW,22,26,80,67,1013.6,1011.8,6,4,8.4,9.3,Yes,Yes
Perth,12.8,23.8,0,10,12.7,WSW,41,SSE,SSW,13,22,55,44,1015.4,1014.1,1,0,19.2,21.8,No,No
Mildura,12.4,30.8,0,7.4,10.3,NNE,28,ENE,E,13,11,47,15,1019.9,1015.9,7,7,20.8,30.3,No,No
Townsville,15.9,25.2,0,7.2,9.9,E,46,SSE,E,17,28,54,41,1021.8,1018.8,1,2,21.2,23.8,No,No
Mildura,4.7,16.7,0,3.2,10.5,SSW,46,SSW,SSW,19,26,62,35,1021.5,1019,1,1,9.1,15.8,No,No
CoffsHarbour,5.3,18,0,2.2,9.1,WSW,24,W,SSE,9,11,74,52,1019.4,1018.8,1,1,14.8,17.3,No,No
MelbourneAirport,3.1,15.3,0.2,1.6,7.4,N,59,N,N,17,26,86,53,1017,1013.4,2,7,8,13.7,No,No
Canberra,17.9,27.8,0.2,3,2.4,NNW,65,N,NW,9,26,80,81,1008.5,1006.8,7,8,22,23,No,Yes
Mildura,13.7,27.8,0,8,7.7,SSE,39,SE,SSE,17,17,55,35,1021.1,1017.9,6,7,18.2,23.5,No,No
Canberra,12,26.5,0,12.8,12.9,NW,50,NE,NNW,6,22,62,19,1013.2,1008.8,7,1,15.7,25,No,No
Mildura,5.4,15.6,0,1.4,5.4,WNW,26,NNW,NW,7,13,87,56,1027,1023.5,8,2,7.6,15.4,No,No
Townsville,26.6,32,0,8,5,SW,39,N,E,15,13,70,74,1006.1,1003,5,8,29.6,28.7,No,Yes
Nuriootpa,10.1,12.4,22,2,3.9,WSW,56,WSW,WSW,24,33,94,64,1010,1010.6,7,6,10.6,10.4,Yes,Yes
Townsville,15,24.7,0,4,2.7,ESE,30,E,NE,6,13,71,55,1019.6,1017.6,7,7,21.6,23,No,Yes
Nuriootpa,5.7,15.5,7,0.2,7.9,SE,28,SSE,S,17,13,87,60,1018.3,1017.1,5,2,10.3,15.3,Yes,No
Brisbane,17.3,26.3,0,6.6,9.2,N,15,WSW,NE,4,6,66,58,1017.4,1013.4,7,5,22.8,25.9,No,No
NorfolkIsland,16.6,21.9,0,4,8.6,SSE,20,SSE,SE,6,13,76,60,1020.4,1017.7,4,1,18.9,21.4,No,No
WaggaWagga,13.4,17.8,0,5.6,7.8,N,48,W,W,30,26,78,49,1015.5,1015.8,7,3,13.7,16.9,No,No
Mildura,16.1,29.1,0,6,9.6,NNE,39,NNE,NNW,20,19,60,30,1020.6,1017,1,1,18.6,28.1,No,No
Watsonia,13.5,27.4,0,8.6,9.1,SW,35,E,WSW,6,19,72,53,1013.2,1013.2,8,1,17.4,26.4,No,No
Melbourne,15.9,25.9,0,7.4,10.8,SSE,41,SW,SSW,13,17,72,48,1017.4,1018.1,6,3,18.7,25.1,No,No
Perth,18.1,24.2,0,7.2,6,SSW,39,SW,SW,19,24,76,57,1016.8,1015.4,6,7,19.2,21.7,No,No
Perth,16.2,37.6,0,12,13.3,WNW,35,NE,W,20,13,16,25,1010.6,1009.8,0,1,32.4,29.3,No,No
Darwin,22.3,33.5,0,6.2,8.9,WNW,31,SE,NNW,7,24,66,73,1013.8,1009.9,6,6,27.3,29.9,No,No
Brisbane,15,24,0,4.4,9.1,SSE,31,SW,ESE,4,9,69,49,1028.4,1025.5,5,3,20.1,22.3,No,No
AliceSprings,11.5,32,0,11.2,11.8,ESE,50,ENE,E,26,30,8,5,1023.2,1018.2,0,1,27,31.1,No,No
PerthAirport,18.6,37.4,0,10,10.2,SW,43,SSW,WSW,22,22,16,38,1012.9,1011.9,1,7,33,33.9,No,No
Darwin,26.2,31.1,0.8,6.6,1,WSW,50,W,W,13,17,82,82,1009,1005.3,7,7,29.1,28.6,No,Yes
Watsonia,14.5,25.7,0,2,9,S,33,SSE,SSW,7,11,90,53,1019.9,1018,7,7,17.2,24.7,No,No
MountGambier,3.4,20.6,0,4.6,10.8,SW,31,NNE,WSW,13,9,72,36,1030.4,1026.4,0,1,13.9,20.3,No,No
Canberra,21,39.6,0,12.4,12.7,WNW,43,SE,WNW,6,24,43,16,1011,1006.8,4,1,26.4,38.5,No,No
WaggaWagga,2.3,16.7,0,1,8.9,E,20,E,ENE,15,7,83,55,1027.3,1023.9,6,5,7.4,15.8,No,No
MelbourneAirport,9.7,16.7,0,1.6,3.2,NNW,37,NNW,WNW,15,17,56,47,1024.3,1022.4,3,7,13.8,16.3,No,No
Woomera,17.6,42,1.2,13,11,W,76,NNE,N,22,41,10,5,1011.1,1005.3,3,1,27.8,40.9,Yes,No
Hobart,9.5,13.5,15.8,5.6,0.8,SSE,43,S,S,20,26,82,69,1016.6,1016.5,8,8,10.6,12.5,Yes,Yes
WaggaWagga,1.1,6.3,0.2,0.4,0.4,E,17,ESE,SE,6,4,98,97,1027,1025.8,8,8,2.1,6,No,No
Cairns,24.6,31.4,0.8,8.8,8.5,ESE,48,SSE,SE,17,28,78,59,1011.9,1009.4,7,7,27.5,30.8,No,Yes
Perth,18.1,35.3,0,11,13,SSW,39,NNE,WSW,13,17,28,30,1013.1,1009.1,0,1,28,30.8,No,No
Hobart,6.7,16.4,3.2,1,7,NW,24,NNW,SE,17,9,83,64,1027.4,1025.3,1,3,10.3,13.8,Yes,Yes
Townsville,16.6,27.6,0,4.2,8,ENE,31,SSW,NE,13,22,77,60,1018.9,1016.2,6,7,22.7,25.4,No,No
AliceSprings,14.4,34.1,0,13.4,12.9,ESE,44,SE,SE,24,22,16,8,1006.4,1002.1,0,0,26.4,32.1,No,No
Portland,10.9,18,0,5.2,9.9,SE,35,SE,ESE,17,19,56,51,1022.2,1019.7,7,3,14.1,17.2,No,No
Townsville,15,29.3,0,9.6,10.9,ENE,35,NNE,NE,7,24,65,34,1018.5,1014.1,4,1,24.3,28.1,No,No
Townsville,24.9,32.8,0,11,12.3,NNE,33,N,N,13,15,52,50,1012.2,1007.5,3,4,30,31.8,No,No
Melbourne,9.5,16.2,0.6,1.2,2.7,N,48,W,NE,7,7,80,59,1009.3,1008.3,8,7,10.8,14.6,No,Yes
Perth,10.6,16.3,30.6,3.6,3.6,NNW,50,SE,N,6,6,95,85,1008.5,1005,7,6,11.1,13.3,Yes,Yes
Mildura,8,24.9,0,0.4,9.9,N,39,NNE,N,15,24,75,30,1015.8,1010.3,0,0,13.8,24.7,No,No
Cobar,22.8,39.9,0,14,8.2,SW,74,NE,W,17,28,10,5,1006.6,1002.6,1,7,31.5,38.2,No,No
Williamtown,10,21.4,0,3,1.9,WNW,19,NW,NNE,7,2,94,64,1020,1015.2,7,7,14.8,20.2,No,Yes
PerthAirport,21.3,28.7,0,11.6,13,WSW,48,W,WSW,17,33,59,46,1008,1008,1,0,25.2,26.9,No,No
MelbourneAirport,17.4,20.8,1,9,0,N,50,N,W,17,19,84,98,1006.5,1006.4,8,8,19.3,14.8,No,Yes
