Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
NorfolkIsland,16.8,23.2,0,7.4,13.1,S,30,S,SSE,15,19,48,45,1019.8,1018.4,2,1,21.3,22.6,No,No
SydneyAirport,17,25.6,0,5,12.1,NE,44,NE,ENE,13,30,41,39,1022.5,1019.4,4,5,22,25,No,No
AliceSprings,20.2,23.8,27.6,6,0,SSE,46,SE,SSE,15,20,98,96,1008.8,1005.1,8,8,20.4,23.3,Yes,Yes
Perth,8.9,27.1,0,6.2,10.5,WSW,24,SSE,WSW,4,13,46,44,1021.2,1018.5,0,1,19.3,25.5,No,No
NorfolkIsland,17.5,22.4,0,2.8,8.4,E,26,SE,ESE,13,13,67,65,1017.4,1015,6,5,20.6,21.4,No,No
Sydney,19.1,26.8,0,8,8.4,NNE,44,ENE,NE,11,26,64,63,1014.2,1011.2,2,4,23.8,24.6,No,Yes
SydneyAirport,10.1,22.9,0,3,3.5,SSW,43,N,NW,7,15,39,25,1022.4,1017.5,6,1,13.7,21.9,No,No
Darwin,27.3,32.7,0,4.4,3.5,NW,28,SW,NW,15,20,83,65,1012.8,1008.2,7,7,29.3,32,No,Yes
MelbourneAirport,17.1,37.7,0,7.2,11.1,S,56,ENE,WNW,15,19,75,19,1014.2,1010.8,1,4,20.8,36.1,No,No
Darwin,25.2,33.5,0.6,4.4,8.2,WSW,33,ESE,WSW,11,20,79,52,1011.7,1007.8,7,6,28,32.7,No,Yes
WaggaWagga,5.5,11.6,4.4,0.4,1.6,WSW,30,WSW,WSW,17,17,88,80,1028.1,1028.5,8,7,9,11,Yes,No
Sydney,22.4,28.1,0,8.8,10.8,ENE,33,NE,ENE,7,20,61,57,1023.4,1022.6,1,3,26.2,27,No,No
Mildura,5.9,18.7,0.8,4.6,5.2,WSW,59,WNW,NW,19,19,68,53,1008.7,1003.6,7,7,13,15.8,No,Yes
Darwin,19,31.7,0,7.8,10.9,ESE,37,SE,WNW,20,19,21,24,1015.9,1012.1,4,5,22.8,30.1,No,No
AliceSprings,17.7,36.9,0,14.4,12.1,E,46,NNE,E,26,24,14,7,1017.9,1014.4,0,1,31.8,35.8,No,No
WaggaWagga,0.4,14.6,0,1.2,9,ENE,24,ENE,ENE,9,13,79,49,1028.3,1026.5,1,1,6.5,14.3,No,No
Watsonia,3.1,13.6,0,0.6,6.6,S,31,E,SW,7,15,99,77,1017.3,1017,7,5,4.9,10.6,No,No
WaggaWagga,12.3,24.1,0,6.4,6.5,WSW,37,W,SW,9,22,57,33,1017,1014.5,5,7,15.6,22.6,No,No
Darwin,18.4,30.7,0,5.8,10.7,N,35,ESE,N,15,20,51,42,1012.6,1008.8,1,3,21,29.7,No,No
MelbourneAirport,12,20.2,0.4,8.6,5.8,SW,46,W,W,26,31,51,40,1012.2,1010.1,3,7,15.6,18.3,No,No
Perth,14,15.7,14.8,0.6,0,SSW,48,NE,S,9,19,96,93,1011,1009.6,8,8,14.2,13.2,Yes,Yes
SydneyAirport,7.2,18.2,0,5.4,8.3,SW,39,NW,S,17,13,57,49,1036.1,1035,4,1,10.1,16.1,No,No
Canberra,5.1,23.3,0,3.6,10.3,NW,44,N,NW,9,28,54,30,1016.4,1011.7,1,1,16.4,22.4,No,No
Mildura,15.8,34.6,0,12,13.5,SE,39,ESE,SE,15,20,34,10,1016.4,1013.8,1,1,21.8,33.7,No,No
Moree,2.8,19,0,2,3.2,E,33,ESE,ENE,9,15,66,36,1029.7,1027.2,7,6,8.2,17.7,No,Yes
Watsonia,21.6,29.2,3,14.4,1.1,SW,44,W,SSW,13,20,63,55,1009.4,1007.9,7,8,25.7,28.1,Yes,No
Nuriootpa,15.4,41.6,0,10.8,12.4,WNW,39,N,WSW,9,19,13,7,1013.2,1010.9,2,4,33.7,39.5,No,No
Hobart,2.6,14.1,0,1,8.5,NW,50,N,N,28,19,72,49,1027.1,1024.2,1,7,6.7,13.7,No,No
PerthAirport,8.7,24.7,0,2.6,9.6,NNW,41,NNE,NW,19,26,78,44,1022.6,1020,1,7,16.5,24.2,No,No
Portland,9,14,5.2,5.4,8.9,WSW,94,WSW,WSW,50,37,66,66,1007.1,1013.4,8,8,11.5,11.8,Yes,No
Perth,19.7,35.5,0,11.4,13,S,50,E,SSW,11,17,48,38,1007.7,1005.2,0,1,25.8,33.6,No,No
NorfolkIsland,14,18.8,5.8,1.2,8.6,S,35,SSW,S,19,20,73,56,1025,1023.6,2,2,17.3,18,Yes,No
Darwin,23.2,31.7,16.8,4.8,6.3,SSW,63,W,W,13,33,86,69,1003.7,1000.4,7,7,25.1,31.1,Yes,Yes
Williamtown,19.3,25.4,0,8,3.9,S,41,SSW,S,22,31,69,63,1015.4,1015,5,3,22.6,24.7,No,No
Perth,9,24,0,6.6,9.3,SW,31,ENE,SSW,7,15,56,41,1019.1,1015.5,6,6,17.8,23.2,No,No
Hobart,16,26.1,0,8,11.3,SE,33,NNW,SE,13,26,72,48,1008.3,1001.6,2,3,18.8,24.9,No,No
MountGambier,5.9,21.8,0,5.8,11.9,SSW,54,SSW,SSW,11,28,50,32,1020.8,1019.6,6,6,16.7,20.8,No,No
Brisbane,13.9,21.6,15.2,3.2,6.6,ESE,44,SW,ESE,4,11,88,74,1026.9,1024.2,3,5,17,20,Yes,Yes
WaggaWagga,9,25.4,0,4.8,11.2,SW,39,W,WSW,4,17,76,32,1015.1,1013,0,1,13.2,23.9,No,No
NorfolkIsland,20.3,25.5,5.2,6.2,11.6,E,54,E,E,28,31,76,71,1015.3,1015.2,4,5,23.2,24.5,Yes,No
Townsville,23.5,31.5,40.6,4.6,9.5,NNW,28,W,NNW,4,13,77,66,1004.8,1001.9,6,4,27.4,31.2,Yes,No
Watsonia,8.7,20.4,6.6,0.8,10.3,W,37,NW,NW,11,13,75,43,1015.8,1014.5,3,4,11.9,18.5,Yes,No
Hobart,4.9,16.8,0,3.2,10,SE,30,NNW,E,13,17,56,44,1010.7,1007.3,7,6,11.7,14.8,No,No
Townsville,22.5,29.7,0.2,5.4,5.1,E,56,S,SSE,19,13,63,79,1011.1,1009.4,2,7,27.2,26.7,No,Yes
MountGambier,4.8,14.6,0,1.8,5.2,S,48,WNW,S,9,31,93,77,1023.6,1023.1,7,5,10,13,No,No
MelbourneAirport,3.6,13.5,0,1.4,0.2,N,22,N,ENE,11,4,77,56,1029.5,1026.7,7,7,7.5,12.9,No,No
SydneyAirport,17.9,21.7,0,4,0,NW,24,W,SSE,13,7,69,71,1023.6,1021.3,8,8,18.9,20.4,No,No
MelbourneAirport,9.4,14.8,0,2.6,9.2,WSW,87,WNW,WSW,30,48,58,39,1000.5,1004.9,4,3,13.7,12.7,No,No
Melbourne,15.3,23.1,0,7,10.2,S,43,NNE,S,11,31,64,51,1012.9,1013,7,6,18.3,21.3,No,Yes
WaggaWagga,3.9,18.6,0,2,9.3,WSW,61,SE,NNW,2,24,70,38,1013.3,1008.1,1,6,10,18.3,No,Yes
Moree,13.2,34.7,0,10.2,11.2,SW,56,N,SW,17,20,28,10,1010.1,1006.2,0,6,23.3,34,No,No
SydneyAirport,14.3,19.2,3.2,4,5,S,39,WSW,S,7,24,93,88,1011.4,1009.4,8,7,16.7,17.6,Yes,No
WaggaWagga,4.4,11.6,12.8,2.8,4,SW,30,WNW,W,9,20,85,72,1019.7,1020.4,7,7,6.7,11,Yes,No
Hobart,14.6,30.2,0,8.4,5.5,NW,91,NNW,WNW,20,28,32,18,1002.8,996.5,8,7,19.9,30.2,No,No
Cairns,23.3,28.1,4.4,5.8,3.9,SSE,41,SSE,S,17,17,98,79,1015.2,1012.2,8,6,23.7,27.4,Yes,Yes
Moree,22.6,31.3,19,8.2,6.6,N,57,NNE,N,26,9,66,82,1013.9,1011.2,7,7,26.7,25.7,Yes,Yes
Cairns,26.8,34.8,0,7.2,9.1,SE,35,SSE,SE,11,17,77,65,1009.5,1005.5,7,3,31.6,32.9,No,Yes
SydneyAirport,15.1,20.9,3.4,4.4,2.5,SW,22,SW,S,11,13,79,65,1021.4,1019.1,5,6,18.9,20.5,Yes,Yes
AliceSprings,17.3,26,0,5.8,0.1,NNW,59,NNW,WNW,33,22,48,93,1011.6,1008.1,7,8,21.3,20.1,No,Yes
AliceSprings,21.5,36,0,14.4,9.8,SSE,50,SSE,SE,13,24,43,18,1004.7,1001.1,2,4,28.6,35.1,No,No
Melbourne,12.3,31.7,1.6,3.6,7,N,59,N,NNW,41,33,38,14,1019.6,1017.3,7,5,20.1,30.3,Yes,No
MountGambier,1.3,12.6,0.2,0.6,9.1,N,33,NNE,N,13,15,93,58,1030.6,1028.8,0,5,4.6,11.7,No,No
Melbourne,16.9,25.5,0,6.4,10.1,SSE,35,SSE,SSE,13,19,71,57,1017.8,1014.5,7,1,18.1,23.1,No,No
Sale,11.9,23.2,4,3.6,12,W,57,W,SSW,37,28,59,41,1018.7,1019,1,3,16,22.7,Yes,No
Perth,20.8,37.1,0,14.4,10.2,ENE,31,E,SW,6,15,25,16,1009.9,1008.7,6,7,30,35.6,No,No
WaggaWagga,10.4,23.9,0,5,12.7,SW,33,SW,WSW,7,15,69,42,1016.1,1015.3,1,2,17,21.8,No,No
MelbourneAirport,9.5,16.9,0,2.8,6.5,SSE,39,SSW,S,15,22,81,51,1024.7,1023,7,3,11.3,14.2,No,No
Hobart,7.4,24,0,7,5.5,NNW,63,NNW,NNW,26,24,53,27,1013.8,1005.6,7,7,13.3,22.3,No,No
Townsville,24.1,30.3,0,7.6,2.4,ESE,46,SSE,SE,15,20,62,72,1009.3,1007.4,7,7,28.9,28,No,No
Townsville,25.9,32.3,0.2,7,5.5,ENE,39,E,ENE,22,24,64,75,1013.8,1011.8,2,7,30.3,28,No,Yes
Watsonia,7.9,21.4,0,5,2.1,N,20,ENE,NE,9,11,86,51,1018.5,1014.5,7,7,11.7,19.8,No,No
Darwin,25.6,33.6,0,7.4,10.5,N,39,N,N,13,30,67,51,1013.2,1008.4,3,2,29.3,32.7,No,No
Perth,12.8,23.8,0,10,12.7,WSW,41,SSE,SSW,13,22,55,44,1015.4,1014.1,1,0,19.2,21.8,No,No
Sydney,11.7,15.7,1.2,5.6,1.1,W,57,NW,W,13,35,81,46,996.5,994.8,7,7,12.7,14.8,Yes,Yes
Mildura,12.4,30.8,0,7.4,10.3,NNE,28,ENE,E,13,11,47,15,1019.9,1015.9,7,7,20.8,30.3,No,No
Cairns,16.8,28.4,0,5.6,10.6,SE,35,ESE,ESE,13,19,64,44,1017,1013.8,1,1,23.3,27.6,No,No
Sydney,9.4,18.5,0,5,8.2,NNW,35,NNW,NNW,7,24,58,43,1012.6,1007.4,7,4,12.8,17.4,No,No
SydneyAirport,17,20.2,1.8,5.4,0,SE,52,SE,E,35,28,81,95,1025.5,1025.1,8,8,18.5,17.6,Yes,Yes
Mildura,4.7,16.7,0,3.2,10.5,SSW,46,SSW,SSW,19,26,62,35,1021.5,1019,1,1,9.1,15.8,No,No
Hobart,8.5,17.5,0.2,2.2,5.7,N,43,NNW,NNW,20,15,86,56,1014,1008.4,7,7,10.4,16.6,No,No
Woomera,23.1,42.7,0,16,12.8,SE,46,SE,WNW,28,11,50,10,1011.6,1008.9,0,0,25.9,41,No,No
WaggaWagga,13.9,31,0,5,11,WNW,30,ENE,NNE,9,17,57,29,1022.8,1019.1,1,5,22.5,28.5,No,No
MelbourneAirport,3.1,15.3,0.2,1.6,7.4,N,59,N,N,17,26,86,53,1017,1013.4,2,7,8,13.7,No,No
Brisbane,16.1,25,0,4.6,7.7,NNE,37,NNE,NE,2,15,66,60,1019.1,1015.5,7,2,19.6,22.6,No,No
Canberra,17.9,27.8,0.2,3,2.4,NNW,65,N,NW,9,26,80,81,1008.5,1006.8,7,8,22,23,No,Yes
Mildura,13.7,27.8,0,8,7.7,SSE,39,SE,SSE,17,17,55,35,1021.1,1017.9,6,7,18.2,23.5,No,No
Canberra,12,26.5,0,12.8,12.9,NW,50,NE,NNW,6,22,62,19,1013.2,1008.8,7,1,15.7,25,No,No
Nuriootpa,10.1,12.4,22,2,3.9,WSW,56,WSW,WSW,24,33,94,64,1010,1010.6,7,6,10.6,10.4,Yes,Yes
Mildura,1.3,16.6,0,3.6,9,W,28,SSW,W,7,13,68,36,1029.1,1026.6,7,0,9,16.2,No,No
Townsville,15,24.7,0,4,2.7,ESE,30,E,NE,6,13,71,55,1019.6,1017.6,7,7,21.6,23,No,Yes
MountGambier,11.7,30.2,0,4,10.5,S,33,E,S,15,20,70,35,1017.8,1014.2,4,7,19,29.3,No,No
Nuriootpa,5.7,15.5,7,0.2,7.9,SE,28,SSE,S,17,13,87,60,1018.3,1017.1,5,2,10.3,15.3,Yes,No
AliceSprings,13,20.8,0,3.4,3.5,ESE,19,SSE,S,9,9,71,31,1018.4,1016,8,6,14.8,19.9,No,No
MelbourneAirport,8.1,14.8,0.2,2.4,0,SW,31,SW,SSE,19,13,85,76,1028.2,1026.7,7,7,11.3,13.5,No,No
WaggaWagga,13.3,27.2,0,10.4,5,NE,43,ESE,E,17,20,36,28,1016.6,1013.6,5,7,19.9,26.4,No,No
Mildura,16.8,28.6,3.4,8.4,8,S,41,SW,SSW,19,13,76,48,1009,1008.5,8,1,18.4,25.3,Yes,No
WaggaWagga,13.4,17.8,0,5.6,7.8,N,48,W,W,30,26,78,49,1015.5,1015.8,7,3,13.7,16.9,No,No
Portland,11.5,16.2,1.2,6.8,6.2,SE,44,SE,SE,15,28,86,64,1021.3,1022,8,8,11.8,14.7,Yes,Yes
Mildura,16.1,29.1,0,6,9.6,NNE,39,NNE,NNW,20,19,60,30,1020.6,1017,1,1,18.6,28.1,No,No
Brisbane,18.6,29.4,0,6,10.6,E,46,ESE,ESE,13,20,52,52,1008.6,1009.8,5,1,27.8,25.3,No,No
Watsonia,13.5,27.4,0,8.6,9.1,SW,35,E,WSW,6,19,72,53,1013.2,1013.2,8,1,17.4,26.4,No,No
Watsonia,5.3,28.2,0,4.4,11.9,S,24,E,SE,6,7,86,24,1025.2,1019.8,0,1,11.3,26.8,No,No
Sydney,7.9,18.7,0,3.8,9.7,W,33,W,E,20,6,66,51,1016.6,1012.2,1,1,9,16.2,No,No
Cairns,22.7,29.3,0,5.6,4.8,SE,39,SSE,SE,24,26,73,64,1018.6,1016.2,7,6,25.6,27.3,No,No
Williamtown,13,24.2,0.2,5.2,9.4,SSE,39,WNW,SSE,11,22,87,50,1020.4,1018.5,2,3,17.9,23.2,No,Yes
MountGambier,11.6,15.8,0.6,1,3.1,NW,69,NW,NW,31,39,88,69,1011.5,1008.6,7,7,13.6,15.2,No,Yes
Darwin,26.2,31.1,0.8,6.6,1,WSW,50,W,W,13,17,82,82,1009,1005.3,7,7,29.1,28.6,No,Yes
Townsville,16.6,25.9,0,4.8,7.7,ENE,28,ESE,NE,9,19,74,63,1015.2,1012.2,6,7,22.5,24.5,No,No
Watsonia,14.5,25.7,0,2,9,S,33,SSE,SSW,7,11,90,53,1019.9,1018,7,7,17.2,24.7,No,No
MountGambier,3.4,20.6,0,4.6,10.8,SW,31,NNE,WSW,13,9,72,36,1030.4,1026.4,0,1,13.9,20.3,No,No
Canberra,21,39.6,0,12.4,12.7,WNW,43,SE,WNW,6,24,43,16,1011,1006.8,4,1,26.4,38.5,No,No
MelbourneAirport,9.7,16.7,0,1.6,3.2,NNW,37,NNW,WNW,15,17,56,47,1024.3,1022.4,3,7,13.8,16.3,No,No
Hobart,11.7,23.9,0,6.2,11.9,NW,39,N,ESE,17,26,98,98,1013.6,1011.7,1,1,19.2,21.5,No,No
WaggaWagga,2.2,19.5,0,2.2,10.1,WNW,24,E,SW,9,13,77,38,1025.7,1022.7,0,1,10.6,18.9,No,No
Cairns,24.6,31.4,0.8,8.8,8.5,ESE,48,SSE,SE,17,28,78,59,1011.9,1009.4,7,7,27.5,30.8,No,Yes
Perth,18.1,35.3,0,11,13,SSW,39,NNE,WSW,13,17,28,30,1013.1,1009.1,0,1,28,30.8,No,No
Townsville,16.6,27.6,0,4.2,8,ENE,31,SSW,NE,13,22,77,60,1018.9,1016.2,6,7,22.7,25.4,No,No
Canberra,0.4,19,0,3.4,8.3,NW,39,NE,WNW,2,19,76,41,1019.8,1015.8,6,5,7.7,18.5,No,No
Watsonia,3.5,16.5,5.4,3.4,11.8,SW,31,S,SSE,6,9,75,48,1025.6,1024.8,5,1,10.5,15.7,Yes,No
Portland,10.9,18,0,5.2,9.9,SE,35,SE,ESE,17,19,56,51,1022.2,1019.7,7,3,14.1,17.2,No,No
Hobart,6.8,9.8,10,2.4,2.2,E,24,SSW,SSE,9,9,88,75,1016,1016.1,8,7,7.6,8.3,Yes,No
Mildura,7.1,21.1,0,6.4,11.1,SSE,33,SSW,S,11,15,82,36,1028.4,1025.3,0,0,9.7,19.6,No,No
SydneyAirport,10.4,20.6,0,3.4,2.3,NNE,30,NNW,NE,9,22,79,64,1026,1021.3,8,7,12.3,18.9,No,No
Nuriootpa,9.7,16.2,0,1.8,0,N,44,NNE,NNE,13,13,65,87,1010.2,1006.2,7,8,13.3,12.2,No,Yes
Perth,15.1,18.9,1,3.4,5.2,WSW,41,W,WSW,13,19,87,55,1016.1,1016.3,7,3,15.5,18.2,No,Yes
Mildura,8,24.9,0,0.4,9.9,N,39,NNE,N,15,24,75,30,1015.8,1010.3,0,0,13.8,24.7,No,No
