Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
Townsville,14.8,28.5,0,9.2,10.9,NE,41,SE,NE,22,30,25,41,1020.3,1016.3,5,1,25.8,26.2,No,No
Canberra,5.1,23.3,0,3.6,10.3,NW,44,N,NW,9,28,54,30,1016.4,1011.7,1,1,16.4,22.4,No,No
SydneyAirport,7.4,18.7,0.2,0.4,8.3,SW,41,NW,W,17,20,64,32,1020.1,1018.7,2,5,11.9,18.6,No,No
NorfolkIsland,13.8,19.9,0,4.8,7.6,NNE,54,NNE,NNE,24,28,72,83,1015.2,1010.6,7,7,18.6,18.4,No,Yes
PerthAirport,9.1,21.2,0,5,11.9,ESE,37,E,WSW,26,20,45,34,1024.9,1021.5,1,1,14.7,20.5,No,No
Melbourne,8.4,17.6,0,2.8,3.4,NNE,39,N,N,17,24,70,51,1019.9,1018.2,7,6,10.8,16.1,No,No
Moree,2.8,19,0,2,3.2,E,33,ESE,ENE,9,15,66,36,1029.7,1027.2,7,6,8.2,17.7,No,Yes
Watsonia,21.6,29.2,3,14.4,1.1,SW,44,W,SSW,13,20,63,55,1009.4,1007.9,7,8,25.7,28.1,Yes,No
Nuriootpa,15.4,41.6,0,10.8,12.4,WNW,39,N,WSW,9,19,13,7,1013.2,1010.9,2,4,33.7,39.5,No,No
Hobart,2.6,14.1,0,1,8.5,NW,50,N,N,28,19,72,49,1027.1,1024.2,1,7,6.7,13.7,No,No
NorfolkIsland,14,18.8,5.8,1.2,8.6,S,35,SSW,S,19,20,73,56,1025,1023.6,2,2,17.3,18,Yes,No
MountGambier,3.9,13.4,0.2,0.8,4.2,N,43,N,N,15,20,91,90,1020.1,1014,6,7,7.5,11.6,No,Yes
Darwin,23.2,31.7,16.8,4.8,6.3,SSW,63,W,W,13,33,86,69,1003.7,1000.4,7,7,25.1,31.1,Yes,Yes
Sydney,20.4,28.1,6.8,7.8,4.6,ENE,31,WNW,ESE,7,19,94,61,1024.2,1023.3,7,5,22.1,25.1,Yes,Yes
Williamtown,19.3,25.4,0,8,3.9,S,41,SSW,S,22,31,69,63,1015.4,1015,5,3,22.6,24.7,No,No
Hobart,13.6,25,0,1.6,1.1,NNW,80,NNW,N,19,30,68,49,1007.5,999.1,7,8,18.9,24.2,No,Yes
Brisbane,13.9,21.6,15.2,3.2,6.6,ESE,44,SW,ESE,4,11,88,74,1026.9,1024.2,3,5,17,20,Yes,Yes
WaggaWagga,9,25.4,0,4.8,11.2,SW,39,W,WSW,4,17,76,32,1015.1,1013,0,1,13.2,23.9,No,No
Townsville,25.7,30.2,25,6.6,4.5,ESE,46,SE,E,13,30,77,82,1014.2,1010.9,7,7,28.2,29,Yes,Yes
NorfolkIsland,20.3,25.5,5.2,6.2,11.6,E,54,E,E,28,31,76,71,1015.3,1015.2,4,5,23.2,24.5,Yes,No
Townsville,23.5,31.5,40.6,4.6,9.5,NNW,28,W,NNW,4,13,77,66,1004.8,1001.9,6,4,27.4,31.2,Yes,No
Hobart,12.1,21.8,0,5.2,7.1,SE,28,ESE,SE,13,17,72,62,1015.9,1013.7,7,7,16.1,20.3,No,Yes
Brisbane,13.8,29.9,0.2,2.2,10.8,E,28,SW,ENE,4,15,59,55,1014.9,1010.9,1,1,24.7,25.4,No,No
Hobart,4.9,16.8,0,3.2,10,SE,30,NNW,E,13,17,56,44,1010.7,1007.3,7,6,11.7,14.8,No,No
MountGambier,4.8,14.6,0,1.8,5.2,S,48,WNW,S,9,31,93,77,1023.6,1023.1,7,5,10,13,No,No
SydneyAirport,8.5,17.1,0,2,9.6,WNW,44,W,W,19,17,54,28,1022,1021.2,1,1,12,16,No,No
MelbourneAirport,3.6,13.5,0,1.4,0.2,N,22,N,ENE,11,4,77,56,1029.5,1026.7,7,7,7.5,12.9,No,No
SydneyAirport,17.9,21.7,0,4,0,NW,24,W,SSE,13,7,69,71,1023.6,1021.3,8,8,18.9,20.4,No,No
NorfolkIsland,17.2,21.4,0,4,9.1,NNE,50,NNE,N,28,19,82,82,1019.3,1017,2,6,19.2,19.7,No,No
Perth,26,39.8,0,13.8,10.8,NE,48,NE,ENE,24,15,31,17,1013.4,1008.6,7,7,31,39.3,No,No
WaggaWagga,3.9,18.6,0,2,9.3,WSW,61,SE,NNW,2,24,70,38,1013.3,1008.1,1,6,10,18.3,No,Yes
SydneyAirport,14.3,19.2,3.2,4,5,S,39,WSW,S,7,24,93,88,1011.4,1009.4,8,7,16.7,17.6,Yes,No
WaggaWagga,4.4,11.6,12.8,2.8,4,SW,30,WNW,W,9,20,85,72,1019.7,1020.4,7,7,6.7,11,Yes,No
Hobart,14.6,30.2,0,8.4,5.5,NW,91,NNW,WNW,20,28,32,18,1002.8,996.5,8,7,19.9,30.2,No,No
Cairns,23.3,28.1,4.4,5.8,3.9,SSE,41,SSE,S,17,17,98,79,1015.2,1012.2,8,6,23.7,27.4,Yes,Yes
AliceSprings,12,20.5,15.2,3.2,10.4,SW,35,WSW,SSW,17,20,72,50,1015.7,1014.4,3,5,15,20.4,Yes,No
Nuriootpa,11.9,18.4,6.9,6.9,3.7,SW,35,SW,SW,7,20,94,45,1019.9,1021.3,8,6,12.3,17.9,Yes,No
AliceSprings,17.3,26,0,5.8,0.1,NNW,59,NNW,WNW,33,22,48,93,1011.6,1008.1,7,8,21.3,20.1,No,Yes
AliceSprings,21.5,36,0,14.4,9.8,SSE,50,SSE,SE,13,24,43,18,1004.7,1001.1,2,4,28.6,35.1,No,No
Melbourne,12.3,31.7,1.6,3.6,7,N,59,N,NNW,41,33,38,14,1019.6,1017.3,7,5,20.1,30.3,Yes,No
Townsville,18.8,27.7,1.4,4,4,SE,48,S,ESE,15,24,66,57,1019.2,1016.4,7,7,21.9,25.4,Yes,No
Woomera,8.5,14.1,0,4.2,1.3,SE,35,ESE,SE,17,15,62,50,1027.2,1024.8,7,5,11,13.7,No,No
Melbourne,16.9,25.5,0,6.4,10.1,SSE,35,SSE,SSE,13,19,71,57,1017.8,1014.5,7,1,18.1,23.1,No,No
Perth,20.8,37.1,0,14.4,10.2,ENE,31,E,SW,6,15,25,16,1009.9,1008.7,6,7,30,35.6,No,No
CoffsHarbour,9.2,20.1,0,1,1.7,NE,24,NNW,NNE,2,17,83,72,1026.7,1023.6,7,8,14.5,18.2,No,No
Brisbane,13,24.1,0,3.2,3.6,W,24,SW,WSW,4,9,53,27,1019.9,1015.9,7,8,17.3,22.1,No,No
WaggaWagga,11.9,18.7,4.2,1.2,2.2,NNE,37,NE,NNE,7,15,96,71,1022.8,1019.3,8,6,13.2,17.6,Yes,No
Darwin,19.8,33,0,6.6,11.1,ENE,31,E,ENE,20,15,42,26,1013.7,1009.8,3,4,26.1,32.4,No,No
WaggaWagga,10.4,23.9,0,5,12.7,SW,33,SW,WSW,7,15,69,42,1016.1,1015.3,1,2,17,21.8,No,No
Watsonia,7.9,21.4,0,5,2.1,N,20,ENE,NE,9,11,86,51,1018.5,1014.5,7,7,11.7,19.8,No,No
Darwin,25.6,33.6,0,7.4,10.5,N,39,N,N,13,30,67,51,1013.2,1008.4,3,2,29.3,32.7,No,No
Brisbane,15.9,25.6,0.6,4.6,10.6,E,31,ESE,ESE,13,15,58,53,1018.5,1016.9,2,5,22.9,23.8,No,No
Watsonia,4.1,11.2,10.6,1.2,0.3,NW,28,NNE,N,6,9,100,98,1003.4,998.3,7,8,8.1,9.6,Yes,Yes
Perth,18.4,28.5,0,9.2,12.9,SSW,43,SSW,SSW,13,24,58,53,1008.4,1006.7,1,1,23.6,25.5,No,No
Mildura,12.4,30.8,0,7.4,10.3,NNE,28,ENE,E,13,11,47,15,1019.9,1015.9,7,7,20.8,30.3,No,No
Cairns,16.8,28.4,0,5.6,10.6,SE,35,ESE,ESE,13,19,64,44,1017,1013.8,1,1,23.3,27.6,No,No
Mildura,4.7,16.7,0,3.2,10.5,SSW,46,SSW,SSW,19,26,62,35,1021.5,1019,1,1,9.1,15.8,No,No
Hobart,8.5,17.5,0.2,2.2,5.7,N,43,NNW,NNW,20,15,86,56,1014,1008.4,7,7,10.4,16.6,No,No
CoffsHarbour,5.3,18,0,2.2,9.1,WSW,24,W,SSE,9,11,74,52,1019.4,1018.8,1,1,14.8,17.3,No,No
MelbourneAirport,3.1,15.3,0.2,1.6,7.4,N,59,N,N,17,26,86,53,1017,1013.4,2,7,8,13.7,No,No
Brisbane,16.3,27,0,7,9.3,ENE,30,NE,ENE,6,13,54,50,1021.4,1016.8,6,2,23.5,24.8,No,No
Townsville,25.3,32.6,0,8,9.3,NE,33,ESE,ENE,7,24,71,51,1014.7,1012.2,7,5,28.5,31.3,No,No
Mildura,13.7,27.8,0,8,7.7,SSE,39,SE,SSE,17,17,55,35,1021.1,1017.9,6,7,18.2,23.5,No,No
Canberra,12,26.5,0,12.8,12.9,NW,50,NE,NNW,6,22,62,19,1013.2,1008.8,7,1,15.7,25,No,No
Mildura,5.4,15.6,0,1.4,5.4,WNW,26,NNW,NW,7,13,87,56,1027,1023.5,8,2,7.6,15.4,No,No
Townsville,26.6,32,0,8,5,SW,39,N,E,15,13,70,74,1006.1,1003,5,8,29.6,28.7,No,Yes
Mildura,1.3,16.6,0,3.6,9,W,28,SSW,W,7,13,68,36,1029.1,1026.6,7,0,9,16.2,No,No
AliceSprings,13,20.8,0,3.4,3.5,ESE,19,SSE,S,9,9,71,31,1018.4,1016,8,6,14.8,19.9,No,No
Mildura,15.7,32.3,0,8,11.3,W,37,NE,NNW,9,13,55,23,1023.1,1020.3,1,2,21,31,No,No
MelbourneAirport,8.1,14.8,0.2,2.4,0,SW,31,SW,SSE,19,13,85,76,1028.2,1026.7,7,7,11.3,13.5,No,No
WaggaWagga,14,24.8,34.2,1.2,10.1,WNW,57,NE,NW,11,39,77,39,1007.3,1004.3,6,6,19.9,24.2,Yes,No
NorfolkIsland,16.6,21.9,0,4,8.6,SSE,20,SSE,SE,6,13,76,60,1020.4,1017.7,4,1,18.9,21.4,No,No
NorfolkIsland,17.6,25.3,0,5,9.6,E,31,E,E,15,19,61,65,1017.1,1016.4,1,7,23.9,23.3,No,No
WaggaWagga,13.3,27.2,0,10.4,5,NE,43,ESE,E,17,20,36,28,1016.6,1013.6,5,7,19.9,26.4,No,No
Mildura,16.8,28.6,3.4,8.4,8,S,41,SW,SSW,19,13,76,48,1009,1008.5,8,1,18.4,25.3,Yes,No
WaggaWagga,13.4,17.8,0,5.6,7.8,N,48,W,W,30,26,78,49,1015.5,1015.8,7,3,13.7,16.9,No,No
Portland,2.9,13.7,0.2,1.2,3.8,NNW,39,N,NNW,11,20,91,60,1023.5,1018.5,2,7,6.6,13.3,No,Yes
Melbourne,15.9,25.9,0,7.4,10.8,SSE,41,SW,SSW,13,17,72,48,1017.4,1018.1,6,3,18.7,25.1,No,No
Watsonia,5.3,28.2,0,4.4,11.9,S,24,E,SE,6,7,86,24,1025.2,1019.8,0,1,11.3,26.8,No,No
Darwin,24.7,32.3,24,6.6,9.4,NW,50,NW,NNW,30,31,79,67,1002.4,1000.8,5,5,29.3,31.2,Yes,Yes
Perth,18.1,24.2,0,7.2,6,SSW,39,SW,SW,19,24,76,57,1016.8,1015.4,6,7,19.2,21.7,No,No
CoffsHarbour,18.1,26.7,18,4.2,9.1,NNE,98,WSW,SE,15,19,71,78,1014.3,1012.8,4,5,24.3,25.4,Yes,Yes
Cairns,22.7,29.3,0,5.6,4.8,SE,39,SSE,SE,24,26,73,64,1018.6,1016.2,7,6,25.6,27.3,No,No
Williamtown,13,24.2,0.2,5.2,9.4,SSE,39,WNW,SSE,11,22,87,50,1020.4,1018.5,2,3,17.9,23.2,No,Yes
Brisbane,15,24,0,4.4,9.1,SSE,31,SW,ESE,4,9,69,49,1028.4,1025.5,5,3,20.1,22.3,No,No
Nuriootpa,9.2,21.2,0,5.4,11.5,SSE,39,SE,SE,15,20,100,28,1033.6,1030.8,2,5,12.9,19.8,No,No
WaggaWagga,21,37.5,2.2,8.8,7.5,NW,61,E,W,19,22,64,19,1008.1,1002.7,5,6,25.2,37.5,Yes,Yes
Brisbane,19.5,29.9,0,11.4,12.5,E,28,NW,NNE,6,9,50,39,1016.1,1013.2,2,1,27.4,28.8,No,No
PerthAirport,18.6,37.4,0,10,10.2,SW,43,SSW,WSW,22,22,16,38,1012.9,1011.9,1,7,33,33.9,No,No
MountGambier,3.4,20.6,0,4.6,10.8,SW,31,NNE,WSW,13,9,72,36,1030.4,1026.4,0,1,13.9,20.3,No,No
MelbourneAirport,9.7,16.7,0,1.6,3.2,NNW,37,NNW,WNW,15,17,56,47,1024.3,1022.4,3,7,13.8,16.3,No,No
Woomera,17.6,42,1.2,13,11,W,76,NNE,N,22,41,10,5,1011.1,1005.3,3,1,27.8,40.9,Yes,No
Hobart,11.7,23.9,0,6.2,11.9,NW,39,N,ESE,17,26,98,98,1013.6,1011.7,1,1,19.2,21.5,No,No
Hobart,9.5,13.5,15.8,5.6,0.8,SSE,43,S,S,20,26,82,69,1016.6,1016.5,8,8,10.6,12.5,Yes,Yes
WaggaWagga,2.2,19.5,0,2.2,10.1,WNW,24,E,SW,9,13,77,38,1025.7,1022.7,0,1,10.6,18.9,No,No
Cairns,24.6,31.4,0.8,8.8,8.5,ESE,48,SSE,SE,17,28,78,59,1011.9,1009.4,7,7,27.5,30.8,No,Yes
Perth,18.1,35.3,0,11,13,SSW,39,NNE,WSW,13,17,28,30,1013.1,1009.1,0,1,28,30.8,No,No
Hobart,6.7,16.4,3.2,1,7,NW,24,NNW,SE,17,9,83,64,1027.4,1025.3,1,3,10.3,13.8,Yes,Yes
Darwin,25.3,32.6,0,5.6,10.3,E,57,ESE,ENE,30,28,53,39,1013.8,1010.1,1,3,27.1,31.4,No,No
Canberra,0.4,19,0,3.4,8.3,NW,39,NE,WNW,2,19,76,41,1019.8,1015.8,6,5,7.7,18.5,No,No
Portland,10.9,18,0,5.2,9.9,SE,35,SE,ESE,17,19,56,51,1022.2,1019.7,7,3,14.1,17.2,No,No
Nuriootpa,14.5,22.3,0,6.4,7.8,W,39,WSW,W,17,22,80,45,1016.5,1016,8,4,16.8,21.6,No,No
Mildura,18.1,35.9,0,16,13.4,NE,24,ENE,S,15,9,61,29,1017.1,1014.5,0,0,23.5,33.4,No,No
Darwin,20.6,30.9,0,6.6,10.1,E,48,ESE,E,17,22,54,37,1014.2,1010,5,3,24.9,30.2,No,No
SydneyAirport,10.4,20.6,0,3.4,2.3,NNE,30,NNW,NE,9,22,79,64,1026,1021.3,8,7,12.3,18.9,No,No
Townsville,15,29.3,0,9.6,10.9,ENE,35,NNE,NE,7,24,65,34,1018.5,1014.1,4,1,24.3,28.1,No,No
Townsville,24.9,32.8,0,11,12.3,NNE,33,N,N,13,15,52,50,1012.2,1007.5,3,4,30,31.8,No,No
Perth,10.6,16.3,30.6,3.6,3.6,NNW,50,SE,N,6,6,95,85,1008.5,1005,7,6,11.1,13.3,Yes,Yes
Perth,15.1,18.9,1,3.4,5.2,WSW,41,W,WSW,13,19,87,55,1016.1,1016.3,7,3,15.5,18.2,No,Yes
Mildura,8,24.9,0,0.4,9.9,N,39,NNE,N,15,24,75,30,1015.8,1010.3,0,0,13.8,24.7,No,No
PerthAirport,21.3,28.7,0,11.6,13,WSW,48,W,WSW,17,33,59,46,1008,1008,1,0,25.2,26.9,No,No
Brisbane,5.4,22.5,0,4.4,10.2,ENE,19,SW,SSW,4,4,54,28,1021.3,1017.1,0,0,13.8,22.1,No,No
MelbourneAirport,17.4,20.8,1,9,0,N,50,N,W,17,19,84,98,1006.5,1006.4,8,8,19.3,14.8,No,Yes
Williamtown,17.8,24.5,0.2,5.2,5.5,SSE,35,S,SSE,20,28,67,62,1018.1,1016.5,7,6,21.3,23.4,No,No
Cairns,21.9,32,0,8.2,11.6,SE,41,SE,SE,19,31,57,40,1017.7,1015.1,3,1,28.3,30.2,No,No
