Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
SydneyAirport,18.3,23.9,0.0,7.2,7.5,SE,30,SSE,ESE,15,22,55,50,1019.7,1018.5,2,5,21.3,23.2,No,No
Townsville,18.0,28.7,0.0,7.2,10.6,ENE,33,N,ENE,2,28,61,54,1016.2,1011.8,3,3,25.6,27.9,No,No
Darwin,23.0,33.5,0.0,7.8,10.1,NNE,41,SE,NNW,9,24,67,46,1015.6,1011.9,4,3,27.6,30.5,No,No
Mildura,4.6,23.4,0.0,5.6,10.7,W,24,WNW,NW,9,9,58,31,1023.8,1019.7,0,0,14.7,23.0,No,No
AliceSprings,10.1,20.3,0.0,8.0,7.9,ESE,39,ESE,ESE,24,19,29,20,1024.3,1020.4,4,5,13.6,20.1,No,No
Portland,10.3,17.8,0.4,1.0,12.3,SW,33,SSW,SSW,15,19,69,55,1009.9,1010.2,7,4,15.0,16.2,No,No
Townsville,25.4,31.2,0.0,4.6,10.6,ENE,35,ESE,NE,13,22,74,71,1010.3,1006.4,7,6,28.4,29.8,No,No
Mildura,10.7,15.1,5.0,4.2,1.7,WNW,44,S,SSE,2,7,100,94,1015.8,1011.0,8,8,12.0,14.3,Yes,Yes
Townsville,23.2,28.7,9.2,6.2,3.6,NE,33,ESE,ENE,9,20,73,70,1008.7,1005.6,7,7,26.5,28.2,Yes,Yes
Sale,4.2,21.5,0.0,2.8,9.4,NNW,48,NE,NNW,11,24,54,29,1016.7,1012.0,1,0,13.3,20.3,No,No
Woomera,21.5,29.3,0.0,15.6,6.3,SW,48,S,SW,22,26,52,41,1009.9,1009.2,3,2,24.2,28.4,No,No
Nuriootpa,9.0,16.7,11.2,1.8,5.1,NW,63,W,W,31,33,97,63,1013.1,1013.1,8,6,13.7,16.2,Yes,Yes
Mildura,19.1,30.7,0.0,2.8,8.7,SE,20,ESE,S,9,11,100,58,1012.8,1011.9,8,5,20.4,28.6,No,No
Mildura,20.0,43.7,0.0,8.8,12.8,N,39,NNE,NNW,17,20,24,8,1010.7,1007.9,0,2,29.0,42.4,No,No
SydneyAirport,14.8,19.4,6.0,2.8,3.4,S,54,SSW,SSW,28,22,70,59,1022.1,1021.7,7,7,16.6,18.4,Yes,No
MelbourneAirport,4.7,16.5,0.0,3.0,7.7,S,31,N,S,13,17,83,56,1020.4,1018.8,7,6,10.2,15.3,No,No
Perth,16.0,33.5,0.0,8.6,11.9,SW,39,ESE,SW,9,15,51,43,1019.1,1017.1,5,5,25.2,29.8,No,No
AliceSprings,4.0,25.9,0.0,6.0,11.3,SE,28,ENE,ESE,11,13,22,14,1022.7,1018.1,0,0,15.3,25.0,No,No
Watsonia,16.4,26.5,0.0,6.6,11.9,WSW,35,SE,WSW,9,19,64,51,1021.7,1018.0,5,0,19.3,25.3,No,No
Darwin,24.7,31.6,0.4,3.2,5.7,ENE,33,ENE,W,9,7,83,71,1011.8,1009.4,7,7,28.3,29.8,No,Yes
Sydney,15.3,23.7,0.0,2.8,10.7,NE,35,WNW,NE,15,19,78,54,1028.1,1023.7,1,2,17.8,23.0,No,No
Cairns,19.0,27.3,6.4,6.0,8.1,SE,70,SE,SE,43,37,55,43,1021.1,1019.1,2,3,24.3,26.0,Yes,Yes
Perth,12.6,22.3,2.2,6.2,12.7,WSW,35,SW,SW,13,17,52,39,1023.2,1022.5,3,1,19.2,21.2,Yes,No
MountGambier,9.0,14.7,1.0,0.6,1.7,NNW,37,NNW,NNW,19,20,92,96,1025.0,1024.5,3,7,13.1,13.3,No,Yes
Perth,18.2,25.8,0.0,12.0,13.0,SW,48,S,SW,19,24,60,54,1010.8,1010.3,1,0,22.2,23.7,No,No
MountGambier,9.3,20.4,0.2,6.4,9.2,SSE,48,SE,SSE,11,28,71,48,1027.0,1024.6,7,4,14.9,18.9,No,No
Cairns,17.9,26.5,0.6,7.6,5.7,SE,41,SSE,ESE,17,22,83,57,1020.0,1017.2,6,7,20.6,24.1,No,No
Hobart,2.3,15.8,0.2,3.6,9.5,NW,61,NNW,NNW,22,33,49,40,1016.9,1014.1,5,4,10.4,15.2,No,No
Nuriootpa,11.4,19.2,0.0,4.0,2.0,SE,39,ESE,SE,9,20,70,44,1021.8,1020.3,7,6,12.0,17.7,No,No
NorfolkIsland,17.2,21.4,11.0,1.2,5.2,SSE,41,WNW,S,11,20,89,83,1011.7,1010.7,7,5,19.9,19.2,Yes,Yes
MountGambier,11.7,23.9,0.0,6.4,12.7,SE,56,SE,SE,37,33,47,29,1023.7,1022.0,1,1,17.3,22.5,No,No
Hobart,3.4,15.2,0.0,1.0,8.4,NNW,24,NNW,NNW,13,13,75,44,1024.2,1020.8,1,1,8.2,14.3,No,No
Darwin,21.1,32.5,0.0,6.8,10.5,E,43,ENE,E,22,13,42,20,1015.3,1011.6,5,7,24.3,31.9,No,No
MountGambier,7.1,13.4,0.2,2.4,5.7,SSW,48,SSE,S,13,30,69,64,1031.1,1030.1,8,7,10.1,12.1,No,No
Brisbane,23.3,31.1,0.2,4.8,10.6,ENE,30,NE,NE,11,13,59,56,1014.6,1010.0,5,3,29.0,30.0,No,No
Watsonia,13.1,26.6,0.0,7.0,13.0,SSW,41,W,SSW,9,19,66,45,1013.7,1011.8,3,7,18.1,24.6,No,No
SydneyAirport,12.0,25.7,0.0,5.4,10.7,NE,43,N,NE,11,24,61,49,1022.6,1016.3,0,3,19.6,24.1,No,No
PerthAirport,21.4,31.6,0.0,9.8,6.7,E,35,ENE,W,20,15,53,48,1015.2,1012.5,7,7,25.4,28.2,No,No
Brisbane,7.8,22.0,0.0,2.0,9.8,NW,17,SW,NW,7,7,70,46,1021.7,1017.2,1,1,13.1,21.9,No,No
Melbourne,7.5,18.9,2.4,2.2,8.5,SSE,33,N,S,15,22,64,50,1024.5,1021.4,6,7,12.0,16.8,Yes,No
Melbourne,15.3,25.6,0.0,4.6,10.1,SSE,37,SE,E,17,9,60,46,1015.8,1011.9,7,1,17.0,23.8,No,No
Woomera,26.7,44.1,0.0,19.4,6.3,SW,74,E,WSW,17,24,15,3,1008.5,1004.9,5,7,32.9,41.7,No,No
PerthAirport,18.3,24.1,0.0,5.6,7.5,W,48,WSW,WSW,13,28,54,59,1017.6,1016.9,7,6,21.1,21.9,No,No
Cairns,21.2,29.9,13.4,6.0,8.6,SSE,57,SSE,ESE,33,33,69,39,1020.4,1017.0,7,2,23.1,27.8,Yes,Yes
Hobart,16.7,17.4,0.0,4.0,2.6,S,59,SSE,S,11,24,61,51,1017.6,1020.3,7,7,17.2,14.9,No,No
Watsonia,6.4,18.0,3.2,2.4,11.3,SSW,30,ENE,SW,9,15,67,51,1027.1,1025.7,4,1,11.7,17.2,Yes,No
SydneyAirport,10.4,20.8,8.2,3.4,8.6,WNW,41,NNW,N,19,22,67,39,1019.9,1017.4,1,5,15.0,20.5,Yes,No
Sydney,9.7,19.1,0.0,3.2,9.5,W,41,W,S,24,15,59,50,1014.4,1011.6,2,4,11.8,16.6,No,No
MountGambier,5.5,15.9,0.2,1.2,3.0,N,35,NE,NNE,15,17,87,59,1023.4,1018.8,7,8,9.8,13.4,No,Yes
Mildura,2.8,18.3,0.0,0.4,7.7,W,17,WNW,NNW,2,11,99,58,1031.0,1028.4,0,3,7.7,17.6,No,No
Mildura,12.4,24.6,0.4,2.4,8.7,WNW,28,NNW,W,7,11,84,46,1022.9,1020.6,4,1,17.0,24.0,No,No
MountGambier,3.8,13.6,5.8,1.4,7.0,S,26,NW,SSE,7,13,100,70,1017.8,1015.3,7,4,7.3,12.8,Yes,No
Nuriootpa,10.4,18.6,0.2,3.5,10.1,SE,39,SE,SSE,24,24,67,39,1022.8,1021.0,1,1,14.6,18.2,No,No
MelbourneAirport,7.2,21.3,0.0,7.2,12.1,SSE,41,SSW,SSE,19,22,52,42,1020.0,1018.6,7,2,14.9,19.6,No,No
SydneyAirport,13.8,21.6,0.6,0.2,3.4,NNW,30,WNW,SE,11,13,86,64,1024.6,1021.9,7,4,14.7,19.9,No,Yes
Sydney,11.1,28.3,0.0,5.2,10.6,NNW,57,NNW,NNW,15,31,28,13,1016.0,1007.3,1,0,20.8,27.5,No,No
NorfolkIsland,16.8,23.2,0.0,7.4,13.1,S,30,S,SSE,15,19,48,45,1019.8,1018.4,2,1,21.3,22.6,No,No
SydneyAirport,17.0,25.6,0.0,5.0,12.1,NE,44,NE,ENE,13,30,41,39,1022.5,1019.4,4,5,22.0,25.0,No,No
Perth,8.9,27.1,0.0,6.2,10.5,WSW,24,SSE,WSW,4,13,46,44,1021.2,1018.5,0,1,19.3,25.5,No,No
SydneyAirport,10.1,22.9,0.0,3.0,3.5,SSW,43,N,NW,7,15,39,25,1022.4,1017.5,6,1,13.7,21.9,No,No
MelbourneAirport,17.1,37.7,0.0,7.2,11.1,S,56,ENE,WNW,15,19,75,19,1014.2,1010.8,1,4,20.8,36.1,No,No
Sydney,22.4,28.1,0.0,8.8,10.8,ENE,33,NE,ENE,7,20,61,57,1023.4,1022.6,1,3,26.2,27.0,No,No
Melbourne,9.3,18.5,0.4,0.6,7.6,WSW,37,N,SW,17,11,81,61,1014.6,1013.3,2,7,11.1,16.7,No,No
Mildura,5.9,18.7,0.8,4.6,5.2,WSW,59,WNW,NW,19,19,68,53,1008.7,1003.6,7,7,13.0,15.8,No,Yes
Nuriootpa,7.5,17.0,0.0,1.6,6.6,WNW,72,NNW,WNW,15,41,73,56,1006.4,1002.2,4,6,12.4,14.3,No,Yes
Darwin,19.0,31.7,0.0,7.8,10.9,ESE,37,SE,WNW,20,19,21,24,1015.9,1012.1,4,5,22.8,30.1,No,No
AliceSprings,17.7,36.9,0.0,14.4,12.1,E,46,NNE,E,26,24,14,7,1017.9,1014.4,0,1,31.8,35.8,No,No
MountGambier,9.1,19.7,0.0,1.4,8.9,NNW,31,N,N,20,20,76,50,1026.7,1024.1,5,5,13.3,19.2,No,No
WaggaWagga,0.4,14.6,0.0,1.2,9.0,ENE,24,ENE,ENE,9,13,79,49,1028.3,1026.5,1,1,6.5,14.3,No,No
Darwin,25.0,32.5,0.0,7.4,8.2,WNW,37,NNW,WNW,11,24,71,58,1010.5,1007.4,5,6,28.9,31.0,No,No
Mildura,3.5,17.9,0.0,3.8,5.1,W,43,SW,WSW,15,22,65,40,1025.8,1021.4,8,7,10.5,15.9,No,No
Portland,9.6,12.7,0.2,1.0,0.2,N,19,NNW,NW,7,11,86,79,1033.4,1031.2,8,8,10.0,11.8,No,No
Watsonia,3.1,13.6,0.0,0.6,6.6,S,31,E,SW,7,15,99,77,1017.3,1017.0,7,5,4.9,10.6,No,No
SydneyAirport,15.7,24.0,0.0,3.0,8.5,ENE,44,NNE,NE,28,31,65,62,1020.1,1015.3,7,1,20.4,22.8,No,No
Watsonia,3.6,13.2,0.2,1.0,4.1,SW,41,ENE,SW,6,20,100,63,1010.9,1012.2,7,4,5.5,12.9,No,No
WaggaWagga,12.3,24.1,0.0,6.4,6.5,WSW,37,W,SW,9,22,57,33,1017.0,1014.5,5,7,15.6,22.6,No,No
Darwin,18.4,30.7,0.0,5.8,10.7,N,35,ESE,N,15,20,51,42,1012.6,1008.8,1,3,21.0,29.7,No,No
Townsville,14.8,28.5,0.0,9.2,10.9,NE,41,SE,NE,22,30,25,41,1020.3,1016.3,5,1,25.8,26.2,No,No
Canberra,5.1,23.3,0.0,3.6,10.3,NW,44,N,NW,9,28,54,30,1016.4,1011.7,1,1,16.4,22.4,No,No
NorfolkIsland,13.8,19.9,0.0,4.8,7.6,NNE,54,NNE,NNE,24,28,72,83,1015.2,1010.6,7,7,18.6,18.4,No,Yes
Darwin,25.1,32.1,0.2,5.6,7.9,NW,33,NW,NW,17,24,73,66,1006.8,1004.0,7,2,30.2,31.9,No,Yes
PerthAirport,9.1,21.2,0.0,5.0,11.9,ESE,37,E,WSW,26,20,45,34,1024.9,1021.5,1,1,14.7,20.5,No,No
Melbourne,8.4,17.6,0.0,2.8,3.4,NNE,39,N,N,17,24,70,51,1019.9,1018.2,7,6,10.8,16.1,No,No
Watsonia,21.6,29.2,3.0,14.4,1.1,SW,44,W,SSW,13,20,63,55,1009.4,1007.9,7,8,25.7,28.1,Yes,No
Watsonia,9.9,23.0,0.0,6.4,10.1,SW,35,ESE,SW,9,17,81,50,1024.3,1020.0,8,2,12.5,21.2,No,No
Nuriootpa,15.4,41.6,0.0,10.8,12.4,WNW,39,N,WSW,9,19,13,7,1013.2,1010.9,2,4,33.7,39.5,No,No
Hobart,2.6,14.1,0.0,1.0,8.5,NW,50,N,N,28,19,72,49,1027.1,1024.2,1,7,6.7,13.7,No,No
PerthAirport,8.7,24.7,0.0,2.6,9.6,NNW,41,NNE,NW,19,26,78,44,1022.6,1020.0,1,7,16.5,24.2,No,No
Darwin,22.1,32.4,0.0,5.0,9.9,NNE,37,E,NE,15,22,67,43,1012.2,1008.6,0,4,26.4,32.2,No,No
SydneyAirport,19.4,23.9,0.4,6.2,1.8,E,41,ESE,E,22,30,61,69,1023.9,1022.8,5,7,22.8,22.3,No,No
Darwin,16.4,28.7,0.0,6.0,10.8,ESE,48,SE,ESE,24,24,35,17,1016.5,1013.8,2,2,20.4,28.0,No,No
Hobart,16.0,26.1,0.0,8.0,11.3,SE,33,NNW,SE,13,26,72,48,1008.3,1001.6,2,3,18.8,24.9,No,No
Perth,18.9,26.4,0.0,9.6,4.7,SSW,28,W,WSW,11,17,66,53,1013.1,1012.6,7,5,23.0,24.3,No,No
MountGambier,5.9,21.8,0.0,5.8,11.9,SSW,54,SSW,SSW,11,28,50,32,1020.8,1019.6,6,6,16.7,20.8,No,No
WaggaWagga,9.0,25.4,0.0,4.8,11.2,SW,39,W,WSW,4,17,76,32,1015.1,1013.0,0,1,13.2,23.9,No,No
Townsville,25.7,30.2,25.0,6.6,4.5,ESE,46,SE,E,13,30,77,82,1014.2,1010.9,7,7,28.2,29.0,Yes,Yes
NorfolkIsland,20.3,25.5,5.2,6.2,11.6,E,54,E,E,28,31,76,71,1015.3,1015.2,4,5,23.2,24.5,Yes,No
Brisbane,13.8,29.9,0.2,2.2,10.8,E,28,SW,ENE,4,15,59,55,1014.9,1010.9,1,1,24.7,25.4,No,No
Hobart,4.9,16.8,0.0,3.2,10.0,SE,30,NNW,E,13,17,56,44,1010.7,1007.3,7,6,11.7,14.8,No,No
Perth,16.2,23.7,12.2,3.2,2.5,NNW,65,N,W,17,22,90,86,999.3,998.9,6,8,19.6,15.1,Yes,Yes
Watsonia,11.7,30.6,0.0,9.0,5.9,N,44,ENE,NNW,9,11,57,26,1008.9,1005.5,5,7,21.8,29.3,No,Yes
MelbourneAirport,3.6,13.5,0.0,1.4,0.2,N,22,N,ENE,11,4,77,56,1029.5,1026.7,7,7,7.5,12.9,No,No
SydneyAirport,17.9,21.7,0.0,4.0,0.0,NW,24,W,SSE,13,7,69,71,1023.6,1021.3,8,8,18.9,20.4,No,No
Watsonia,9.1,22.2,0.0,5.6,12.0,SSW,30,NNW,SW,6,19,71,52,1014.0,1010.9,4,3,14.1,21.3,No,No
MelbourneAirport,9.4,14.8,0.0,2.6,9.2,WSW,87,WNW,WSW,30,48,58,39,1000.5,1004.9,4,3,13.7,12.7,No,No
Perth,26.0,39.8,0.0,13.8,10.8,NE,48,NE,ENE,24,15,31,17,1013.4,1008.6,7,7,31.0,39.3,No,No
Moree,13.2,34.7,0.0,10.2,11.2,SW,56,N,SW,17,20,28,10,1010.1,1006.2,0,6,23.3,34.0,No,No
WaggaWagga,4.4,11.6,12.8,2.8,4.0,SW,30,WNW,W,9,20,85,72,1019.7,1020.4,7,7,6.7,11.0,Yes,No
Cairns,26.8,34.8,0.0,7.2,9.1,SE,35,SSE,SE,11,17,77,65,1009.5,1005.5,7,3,31.6,32.9,No,Yes
SydneyAirport,15.1,20.9,3.4,4.4,2.5,SW,22,SW,S,11,13,79,65,1021.4,1019.1,5,6,18.9,20.5,Yes,Yes
Melbourne,12.3,31.7,1.6,3.6,7.0,N,59,N,NNW,41,33,38,14,1019.6,1017.3,7,5,20.1,30.3,Yes,No
MountGambier,1.3,12.6,0.2,0.6,9.1,N,33,NNE,N,13,15,93,58,1030.6,1028.8,0,5,4.6,11.7,No,No
Melbourne,16.9,25.5,0.0,6.4,10.1,SSE,35,SSE,SSE,13,19,71,57,1017.8,1014.5,7,1,18.1,23.1,No,No
Brisbane,13.4,23.9,0.0,10.2,2.5,WNW,30,WSW,WNW,6,9,49,35,1018.5,1014.6,6,7,18.4,22.7,No,No
Brisbane,13.0,24.1,0.0,3.2,3.6,W,24,SW,WSW,4,9,53,27,1019.9,1015.9,7,8,17.3,22.1,No,No
Watsonia,4.7,15.2,0.0,1.4,4.8,NNW,39,ENE,NNE,13,9,100,68,1022.6,1018.4,4,7,6.7,14.1,No,No
WaggaWagga,11.9,18.7,4.2,1.2,2.2,NNE,37,NE,NNE,7,15,96,71,1022.8,1019.3,8,6,13.2,17.6,Yes,No
Townsville,11.8,24.9,0.0,6.8,10.4,ENE,35,SSE,ENE,20,24,59,49,1020.5,1016.3,2,1,20.5,23.3,No,No
Darwin,19.8,33.0,0.0,6.6,11.1,ENE,31,E,ENE,20,15,42,26,1013.7,1009.8,3,4,26.1,32.4,No,No
Hobart,7.4,24.0,0.0,7.0,5.5,NNW,63,NNW,NNW,26,24,53,27,1013.8,1005.6,7,7,13.3,22.3,No,No
Townsville,24.1,30.3,0.0,7.6,2.4,ESE,46,SSE,SE,15,20,62,72,1009.3,1007.4,7,7,28.9,28.0,No,No
Watsonia,7.9,21.4,0.0,5.0,2.1,N,20,ENE,NE,9,11,86,51,1018.5,1014.5,7,7,11.7,19.8,No,No
WaggaWagga,6.7,10.7,3.6,4.0,6.4,W,56,W,WSW,22,26,80,67,1013.6,1011.8,6,4,8.4,9.3,Yes,Yes
Perth,12.8,23.8,0.0,10.0,12.7,WSW,41,SSE,SSW,13,22,55,44,1015.4,1014.1,1,0,19.2,21.8,No,No
Brisbane,15.9,25.6,0.6,4.6,10.6,E,31,ESE,ESE,13,15,58,53,1018.5,1016.9,2,5,22.9,23.8,No,No
Watsonia,4.1,11.2,10.6,1.2,0.3,NW,28,NNE,N,6,9,100,98,1003.4,998.3,7,8,8.1,9.6,Yes,Yes
Cairns,16.8,28.4,0.0,5.6,10.6,SE,35,ESE,ESE,13,19,64,44,1017.0,1013.8,1,1,23.3,27.6,No,No
SydneyAirport,17.0,20.2,1.8,5.4,0.0,SE,52,SE,E,35,28,81,95,1025.5,1025.1,8,8,18.5,17.6,Yes,Yes
Cairns,18.9,24.3,0.0,6.2,0.4,SE,33,S,SSE,19,15,67,70,1015.7,1013.4,6,7,22.4,23.0,No,No
Mildura,4.7,16.7,0.0,3.2,10.5,SSW,46,SSW,SSW,19,26,62,35,1021.5,1019.0,1,1,9.1,15.8,No,No
Hobart,8.5,17.5,0.2,2.2,5.7,N,43,NNW,NNW,20,15,86,56,1014.0,1008.4,7,7,10.4,16.6,No,No
Woomera,23.1,42.7,0.0,16.0,12.8,SE,46,SE,WNW,28,11,50,10,1011.6,1008.9,0,0,25.9,41.0,No,No
CoffsHarbour,5.3,18.0,0.0,2.2,9.1,WSW,24,W,SSE,9,11,74,52,1019.4,1018.8,1,1,14.8,17.3,No,No
Brisbane,16.3,27.0,0.0,7.0,9.3,ENE,30,NE,ENE,6,13,54,50,1021.4,1016.8,6,2,23.5,24.8,No,No
Canberra,17.9,27.8,0.2,3.0,2.4,NNW,65,N,NW,9,26,80,81,1008.5,1006.8,7,8,22.0,23.0,No,Yes
Canberra,12.0,26.5,0.0,12.8,12.9,NW,50,NE,NNW,6,22,62,19,1013.2,1008.8,7,1,15.7,25.0,No,No
Darwin,12.7,25.0,0.0,7.2,11.2,ESE,48,SE,ESE,30,9,43,35,1018.7,1014.6,5,6,16.7,23.9,No,No
Mildura,5.4,15.6,0.0,1.4,5.4,WNW,26,NNW,NW,7,13,87,56,1027.0,1023.5,8,2,7.6,15.4,No,No
Nuriootpa,10.1,12.4,22.0,2.0,3.9,WSW,56,WSW,WSW,24,33,94,64,1010.0,1010.6,7,6,10.6,10.4,Yes,Yes
Watsonia,14.1,19.9,4.4,10.4,8.8,SSW,35,S,S,17,15,69,51,1020.4,1019.5,7,7,14.9,18.8,Yes,No
Townsville,15.0,24.7,0.0,4.0,2.7,ESE,30,E,NE,6,13,71,55,1019.6,1017.6,7,7,21.6,23.0,No,Yes
MountGambier,11.7,30.2,0.0,4.0,10.5,S,33,E,S,15,20,70,35,1017.8,1014.2,4,7,19.0,29.3,No,No
MountGambier,5.7,22.8,0.0,2.0,9.6,N,33,NE,N,19,19,71,35,1020.7,1016.4,6,8,12.5,22.0,No,No
WaggaWagga,10.3,24.6,0.0,5.2,11.3,ESE,28,ESE,S,13,9,50,21,1018.7,1015.9,0,1,15.6,23.8,No,No
MelbourneAirport,8.1,14.8,0.2,2.4,0.0,SW,31,SW,SSE,19,13,85,76,1028.2,1026.7,7,7,11.3,13.5,No,No
WaggaWagga,14.0,24.8,34.2,1.2,10.1,WNW,57,NE,NW,11,39,77,39,1007.3,1004.3,6,6,19.9,24.2,Yes,No
NorfolkIsland,17.6,25.3,0.0,5.0,9.6,E,31,E,E,15,19,61,65,1017.1,1016.4,1,7,23.9,23.3,No,No
Mildura,16.8,28.6,3.4,8.4,8.0,S,41,SW,SSW,19,13,76,48,1009.0,1008.5,8,1,18.4,25.3,Yes,No
Portland,11.5,16.2,1.2,6.8,6.2,SE,44,SE,SE,15,28,86,64,1021.3,1022.0,8,8,11.8,14.7,Yes,Yes
Portland,2.9,13.7,0.2,1.2,3.8,NNW,39,N,NNW,11,20,91,60,1023.5,1018.5,2,7,6.6,13.3,No,Yes
Mildura,16.1,29.1,0.0,6.0,9.6,NNE,39,NNE,NNW,20,19,60,30,1020.6,1017.0,1,1,18.6,28.1,No,No
Watsonia,13.5,27.4,0.0,8.6,9.1,SW,35,E,WSW,6,19,72,53,1013.2,1013.2,8,1,17.4,26.4,No,No
Cairns,22.7,29.3,0.0,5.6,4.8,SE,39,SSE,SE,24,26,73,64,1018.6,1016.2,7,6,25.6,27.3,No,No
Williamtown,13.0,24.2,0.2,5.2,9.4,SSE,39,WNW,SSE,11,22,87,50,1020.4,1018.5,2,3,17.9,23.2,No,Yes
MountGambier,11.6,15.8,0.6,1.0,3.1,NW,69,NW,NW,31,39,88,69,1011.5,1008.6,7,7,13.6,15.2,No,Yes
Darwin,22.3,33.5,0.0,6.2,8.9,WNW,31,SE,NNW,7,24,66,73,1013.8,1009.9,6,6,27.3,29.9,No,No
Cairns,24.7,31.7,0.0,10.8,11.2,SE,56,SE,SE,33,39,57,49,1012.7,1010.8,3,2,29.3,30.6,No,Yes
WaggaWagga,21.0,37.5,2.2,8.8,7.5,NW,61,E,W,19,22,64,19,1008.1,1002.7,5,6,25.2,37.5,Yes,Yes
Brisbane,19.5,29.9,0.0,11.4,12.5,E,28,NW,NNE,6,9,50,39,1016.1,1013.2,2,1,27.4,28.8,No,No
PerthAirport,18.6,37.4,0.0,10.0,10.2,SW,43,SSW,WSW,22,22,16,38,1012.9,1011.9,1,7,33.0,33.9,No,No
Watsonia,14.5,25.7,0.0,2.0,9.0,S,33,SSE,SSW,7,11,90,53,1019.9,1018.0,7,7,17.2,24.7,No,No
MountGambier,3.4,20.6,0.0,4.6,10.8,SW,31,NNE,WSW,13,9,72,36,1030.4,1026.4,0,1,13.9,20.3,No,No
Hobart,0.5,10.7,0.0,0.4,8.4,NNW,33,NW,NNW,9,20,82,50,1024.2,1022.1,1,1,2.7,10.1,No,No
MelbourneAirport,9.7,16.7,0.0,1.6,3.2,NNW,37,NNW,WNW,15,17,56,47,1024.3,1022.4,3,7,13.8,16.3,No,No
